,time,date,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
464,1789692635019574000,1789692635019574000,0,9,3,3,3,0,10,1,5,5,5,11,1,9,8,8,8,1,0,11,6,6,6,0,8,0,10,10,10,9,10,0,2,2,2,11
465,1789951835019574000,1789951835019574000,0,1,3,3,3,0,10,9,5,5,5,11,1,0,8,8,8,1,0,1,6,6,6,0,8,11,10,10,10,9,10,9,2,2,2,11
466,1790038235019574000,1790038235019574000,0,6,3,3,3,0,10,2,5,5,5,11,1,4,8,8,8,1,0,3,6,6,6,0,8,7,10,10,10,9,10,5,2,2,2,11
467,1790124635019574000,1790124635019574000,0,7,3,7,3,9,10,8,5,8,5,1,1,10,8,10,8,9,0,5,6,5,6,11,8,6,10,6,10,0,10,3,2,3,2,0
468,1790211035019574000,1790211035019574000,0,11,3,7,3,9,10,0,5,8,5,1,1,11,8,10,8,9,0,9,6,5,6,11,8,1,10,6,10,0,10,1,2,3,2,0
469,1790297435019574000,1790297435019574000,0,10,3,7,3,9,10,4,5,8,5,1,1,7,8,10,8,9,0,2,6,5,6,11,8,3,10,6,10,0,10,6,2,3,2,0
470,1790556635019574000,1790556635019574000,0,8,3,7,3,9,10,7,5,8,5,1,1,3,8,10,8,9,0,4,6,5,6,11,8,2,10,6,10,0,10,10,2,3,2,0
471,1790643035019574000,1790643035019574000,0,2,3,7,3,9,10,6,5,8,5,1,1,5,8,10,8,9,0,10,6,5,6,11,8,8,10,6,10,0,10,4,2,3,2,0
472,1790729435019574000,1790729435019574000,0,9,3,7,3,9,10,1,5,8,5,1,1,9,8,10,8,9,0,11,6,5,6,11,8,0,10,6,10,0,10,0,2,3,2,0
473,1790815835019574000,1790815835019574000,0,5,3,7,3,9,10,3,5,8,5,1,1,2,8,10,8,9,0,7,6,5,6,11,8,4,10,6,10,0,10,8,2,3,2,0
474,1790902235019574000,1790902235019574000,0,3,3,7,3,9,10,5,5,8,5,1,1,8,8,10,8,9,0,6,6,5,6,11,8,10,10,6,10,0,10,2,2,3,2,0
475,1791161435019574000,1791161435019574000,0,7,3,7,3,9,10,8,5,8,5,1,1,10,8,10,8,9,0,5,6,5,6,11,8,6,10,6,10,0,10,3,2,3,2,0
476,1791247835019574000,1791247835019574000,0,11,3,7,3,9,10,0,5,8,5,1,1,11,8,10,8,9,0,9,6,5,6,11,8,1,10,6,10,0,10,1,2,3,2,0
477,1791334235019574000,1791334235019574000,0,10,3,7,3,9,10,4,5,8,5,1,1,7,8,10,8,9,0,2,6,5,6,11,8,3,10,6,10,0,10,6,2,3,2,0
478,1791420635019574000,1791420635019574000,0,4,3,7,3,9,10,10,5,8,5,1,1,6,8,10,8,9,0,8,6,5,6,11,8,5,10,6,10,0,10,7,2,3,2,0
479,1791507035019574000,1791507035019574000,0,0,3,1,3,8,10,11,5,9,5,7,1,1,8,0,8,3,0,0,6,1,6,4,8,9,10,11,10,2,10,11,2,9,2,10
480,1791766235019574000,1791766235019574000,0,9,3,1,3,8,10,1,5,9,5,7,1,9,8,0,8,3,0,11,6,1,6,4,8,0,10,11,10,2,10,0,2,9,2,10
481,1791852635019574000,1791852635019574000,0,5,3,1,3,8,10,3,5,9,5,7,1,2,8,0,8,3,0,7,6,1,6,4,8,4,10,11,10,2,10,8,2,9,2,10
482,1791939035019574000,1791939035019574000,0,3,3,1,3,8,10,5,5,9,5,7,1,8,8,0,8,3,0,6,6,1,6,4,8,10,10,11,10,2,10,2,2,9,2,10
483,1792025435019574000,1792025435019574000,0,1,3,1,3,8,10,9,5,9,5,7,1,0,8,0,8,3,0,1,6,1,6,4,8,11,10,11,10,2,10,9,2,9,2,10
484,1792111835019574000,1792111835019574000,0,6,3,1,3,8,10,2,5,9,5,7,1,4,8,0,8,3,0,3,6,1,6,4,8,7,10,11,10,2,10,5,2,9,2,10
485,1792371035019574000,1792371035019574000,0,10,3,1,3,8,10,4,5,9,5,7,1,7,8,0,8,3,0,2,6,1,6,4,8,3,10,11,10,2,10,6,2,9,2,10
486,1792457435019574000,1792457435019574000,0,4,3,1,3,8,10,10,5,9,5,7,1,6,8,0,8,3,0,8,6,1,6,4,8,5,10,11,10,2,10,7,2,9,2,10
487,1792543835019574000,1792543835019574000,0,0,3,1,3,8,10,11,5,9,5,7,1,1,8,0,8,3,0,0,6,1,6,4,8,9,10,11,10,2,10,11,2,9,2,10
488,1792630235019574000,1792630235019574000,0,8,3,1,3,8,10,7,5,9,5,7,1,3,8,0,8,3,0,4,6,1,6,4,8,2,10,11,10,2,10,10,2,9,2,10
489,1792716635019574000,1792716635019574000,0,2,3,1,3,8,10,6,5,9,5,7,1,5,8,0,8,3,0,10,6,1,6,4,8,8,10,11,10,2,10,4,2,9,2,10
490,1792975835019574000,1792975835019574000,0,3,3,11,3,5,10,5,5,0,5,3,1,8,8,11,8,2,0,6,6,9,6,7,8,10,10,1,10,4,10,2,2,1,2,8
491,1793062235019574000,1793062235019574000,0,1,3,11,3,5,10,9,5,0,5,3,1,0,8,11,8,2,0,1,6,9,6,7,8,11,10,1,10,4,10,9,2,1,2,8
492,1793148635019574000,1793148635019574000,0,6,3,11,3,5,10,2,5,0,5,3,1,4,8,11,8,2,0,3,6,9,6,7,8,7,10,1,10,4,10,5,2,1,2,8
493,1793235035019574000,1793235035019574000,0,7,3,11,3,5,10,8,5,0,5,3,1,10,8,11,8,2,0,5,6,9,6,7,8,6,10,1,10,4,10,3,2,1,2,8
494,1793321435019574000,1793321435019574000,0,11,3,11,3,5,10,0,5,0,5,3,1,11,8,11,8,2,0,9,6,9,6,7,8,1,10,1,10,4,10,1,2,1,2,8
495,1793580635019574000,1793580635019574000,0,0,3,11,3,5,10,11,5,0,5,3,1,1,8,11,8,2,0,0,6,9,6,7,8,9,10,1,10,4,10,11,2,1,2,8
496,1793667035019574000,1793667035019574000,0,8,3,11,3,5,10,7,5,0,5,3,1,3,8,11,8,2,0,4,6,9,6,7,8,2,10,1,10,4,10,10,2,1,2,8
497,1793753435019574000,1793753435019574000,0,2,3,11,3,5,10,6,5,0,5,3,1,5,8,11,8,2,0,10,6,9,6,7,8,8,10,1,10,4,10,4,2,1,2,8
498,1793839835019574000,1793839835019574000,0,9,3,11,3,5,10,1,5,0,5,3,1,9,8,11,8,2,0,11,6,9,6,7,8,0,10,1,10,4,10,0,2,1,2,8
499,1793926235019574000,1793926235019574000,0,5,3,11,3,5,10,3,5,0,5,3,1,2,8,11,8,2,0,7,6,9,6,7,8,4,10,1,10,4,10,8,2,1,2,8
500,1794185435019574000,1794185435019574000,0,6,3,6,3,2,10,2,5,2,5,6,1,4,8,4,8,5,0,3,6,3,6,10,8,7,10,7,10,8,10,5,2,5,2,4
501,1794271835019574000,1794271835019574000,0,7,3,6,3,2,10,8,5,2,5,6,1,10,8,4,8,5,0,5,6,3,6,10,8,6,10,7,10,8,10,3,2,5,2,4
502,1794358235019574000,1794358235019574000,0,11,3,6,3,2,10,0,5,2,5,6,1,11,8,4,8,5,0,9,6,3,6,10,8,1,10,7,10,8,10,1,2,5,2,4
503,1794444635019574000,1794444635019574000,0,10,3,6,3,2,10,4,5,2,5,6,1,7,8,4,8,5,0,2,6,3,6,10,8,3,10,7,10,8,10,6,2,5,2,4
504,1794531035019574000,1794531035019574000,0,4,3,6,3,2,10,10,5,2,5,6,1,6,8,4,8,5,0,8,6,3,6,10,8,5,10,7,10,8,10,7,2,5,2,4
505,1794790235019574000,1794790235019574000,0,2,3,6,3,2,10,6,5,2,5,6,1,5,8,4,8,5,0,10,6,3,6,10,8,8,10,7,10,8,10,4,2,5,2,4
506,1794876635019574000,1794876635019574000,0,9,3,6,3,2,10,1,5,2,5,6,1,9,8,4,8,5,0,11,6,3,6,10,8,0,10,7,10,8,10,0,2,5,2,4
507,1794963035019574000,1794963035019574000,0,5,3,6,3,2,10,3,5,2,5,6,1,2,8,4,8,5,0,7,6,3,6,10,8,4,10,7,10,8,10,8,2,5,2,4
508,1795049435019574000,1795049435019574000,0,3,3,6,3,2,10,5,5,2,5,6,1,8,8,4,8,5,0,6,6,3,6,10,8,10,10,7,10,8,10,2,2,5,2,4
509,1795135835019574000,1795135835019574000,0,1,3,6,3,2,10,9,5,2,5,6,1,0,8,4,8,5,0,1,6,3,6,10,8,11,10,7,10,8,10,9,2,5,2,4
510,1795395035019574000,1795395035019574000,0,11,3,10,3,3,10,0,5,4,5,5,1,11,8,7,8,8,0,9,6,2,6,6,8,1,10,3,10,10,10,1,2,6,2,2
511,1795481435019574000,1795481435019574000,0,10,3,10,3,3,10,4,5,4,5,5,1,7,8,7,8,8,0,2,6,2,6,6,8,3,10,3,10,10,10,6,2,6,2,2
512,1795567835019574000,1795567835019574000,0,4,3,10,3,3,10,10,5,4,5,5,1,6,8,7,8,8,0,8,6,2,6,6,8,5,10,3,10,10,10,7,2,6,2,2
513,1795654235019574000,1795654235019574000,0,0,3,10,3,3,10,11,5,4,5,5,1,1,8,7,8,8,0,0,6,2,6,6,8,9,10,3,10,10,10,11,2,6,2,2
514,1795740635019574000,1795740635019574000,0,8,3,10,3,3,10,7,5,4,5,5,1,3,8,7,8,8,0,4,6,2,6,6,8,2,10,3,10,10,10,10,2,6,2,2
515,1795999835019574000,1795999835019574000,0,5,3,10,3,3,10,3,5,4,5,5,1,2,8,7,8,8,0,7,6,2,6,6,8,4,10,3,10,10,10,8,2,6,2,2
516,1796086235019574000,1796086235019574000,0,3,3,10,3,3,10,5,5,4,5,5,1,8,8,7,8,8,0,6,6,2,6,6,8,10,10,3,10,10,10,2,2,6,2,2
517,1796172635019574000,1796172635019574000,0,1,3,10,3,3,10,9,5,4,5,5,1,0,8,7,8,8,0,1,6,2,6,6,8,11,10,3,10,10,10,9,2,6,2,2
518,1796259035019574000,1796259035019574000,0,6,3,10,3,3,10,2,5,4,5,5,1,4,8,7,8,8,0,3,6,2,6,6,8,7,10,3,10,10,10,5,2,6,2,2
519,1796345435019574000,1796345435019574000,0,7,3,10,3,3,10,8,5,4,5,5,1,10,8,7,8,8,0,5,6,2,6,6,8,6,10,3,10,10,10,3,2,6,2,2
520,1796604635019574000,1796604635019574000,0,4,3,10,3,3,10,10,5,4,5,5,1,6,8,7,8,8,0,8,6,2,6,6,8,5,10,3,10,10,10,7,2,6,2,2
521,1796691035019574000,1796691035019574000,0,0,3,7,3,9,10,11,5,8,5,1,1,1,8,10,8,9,0,0,6,5,6,11,8,9,10,6,10,0,10,11,2,3,2,0
522,1796777435019574000,1796777435019574000,0,8,3,7,3,9,10,7,5,8,5,1,1,3,8,10,8,9,0,4,6,5,6,11,8,2,10,6,10,0,10,10,2,3,2,0
523,1796863835019574000,1796863835019574000,0,2,3,7,3,9,10,6,5,8,5,1,1,5,8,10,8,9,0,10,6,5,6,11,8,8,10,6,10,0,10,4,2,3,2,0
524,1796950235019574000,1796950235019574000,0,9,3,7,3,9,10,1,5,8,5,1,1,9,8,10,8,9,0,11,6,5,6,11,8,0,10,6,10,0,10,0,2,3,2,0
525,1797209435019574000,1797209435019574000,0,1,3,7,3,9,10,9,5,8,5,1,1,0,8,10,8,9,0,1,6,5,6,11,8,11,10,6,10,0,10,9,2,3,2,0
526,1797295835019574000,1797295835019574000,0,6,3,7,3,9,10,2,5,8,5,1,1,4,8,10,8,9,0,3,6,5,6,11,8,7,10,6,10,0,10,5,2,3,2,0
527,1797382235019574000,1797382235019574000,0,7,3,7,3,9,10,8,5,8,5,1,1,10,8,10,8,9,0,5,6,5,6,11,8,6,10,6,10,0,10,3,2,3,2,0
