,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
253,2019-02-20 15:00:00+08:00,28435,28514,28413,28510,4204878,HSI,^HSI,576417674363128891,2025-06-03 14:27:26.823168+08:00,庚申,癸卯,戊申,乙丑,辛巳,己亥,甲午,丙子,庚申,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
254,2019-02-20 17:00:00+08:00,28515,28517,28445,28491,2087396,HSI,^HSI,10069283763954972447,2025-06-03 14:27:26.823168+08:00,辛酉,癸卯,戊申,丙寅,辛巳,己亥,甲午,丙子,辛酉,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
255,2019-02-20 19:00:00+08:00,28489,28502,28456,28484,1291895,HSI,^HSI,11801276225890129566,2025-06-03 14:27:26.823168+08:00,壬戌,癸卯,戊申,丁卯,辛巳,己亥,甲午,丙子,壬戌,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
256,2019-02-20 21:00:00+08:00,28483,28570,28469,28554,1615442,HSI,^HSI,13880310249256938037,2025-06-03 14:27:26.823168+08:00,癸亥,癸卯,戊申,戊辰,辛巳,己亥,甲午,丙子,癸亥,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
257,2019-02-20 23:00:00+08:00,28554,28671,28543,28662,6641387,HSI,^HSI,1075465821514875307,2025-06-03 14:27:26.823168+08:00,丙子,己丑,甲午,辛巳,辛巳,己亥,甲午,丙子,丙子,甲子,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
258,2019-02-21 09:00:00+08:00,28545,28684,28363,28673,3070188,HSI,^HSI,15886255127411133926,2025-06-03 14:27:26.823168+08:00,己巳,己丑,甲午,甲戌,辛巳,己亥,甲午,丙子,己巳,己寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
259,2019-02-21 11:00:00+08:00,28672,28744,28628,28701,6095793,HSI,^HSI,13143937862100436959,2025-06-03 14:27:26.823168+08:00,庚午,甲辰,己酉,乙亥,辛巳,己亥,甲午,丙子,庚午,己卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
260,2019-02-21 13:00:00+08:00,28699,28799,28521,28597,5621910,HSI,^HSI,8164472144908961616,2025-06-03 14:27:26.823168+08:00,辛未,甲辰,己酉,丙子,辛巳,己亥,甲午,丙子,辛未,甲卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
261,2019-02-21 15:00:00+08:00,28598,28657,28563,28655,4318504,HSI,^HSI,3529287249917120392,2025-06-03 14:27:26.823168+08:00,壬申,甲辰,己酉,丁丑,辛巳,己亥,甲午,丙子,壬申,甲辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
262,2019-02-21 17:00:00+08:00,28653,28674,28582,28672,2797978,HSI,^HSI,4177033490143899771,2025-06-03 14:27:26.823168+08:00,癸酉,甲辰,己酉,戊寅,辛巳,己亥,甲午,丙子,癸酉,甲辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
263,2019-02-21 19:00:00+08:00,28671,28684,28602,28636,3306404,HSI,^HSI,10778907775545478064,2025-06-03 14:27:26.823168+08:00,甲戌,甲辰,己酉,己卯,辛巳,己亥,甲午,丙子,甲戌,甲巳,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
264,2019-02-21 21:00:00+08:00,28636,28649,28499,28539,7554124,HSI,^HSI,7480060717718128435,2025-06-03 14:27:26.823168+08:00,乙亥,甲辰,己酉,庚辰,辛巳,己亥,甲午,丙子,乙亥,甲巳,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
265,2019-02-21 23:00:00+08:00,28538,28543,28456,28500,6832815,HSI,^HSI,3629693093763760099,2025-06-03 14:27:26.823168+08:00,戊子,庚寅,乙未,癸巳,辛巳,己亥,甲午,丙子,戊子,乙丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
266,2019-02-22 09:00:00+08:00,28508,28570,28417,28507,4259298,HSI,^HSI,18348643647402235477,2025-06-03 14:27:26.823168+08:00,辛巳,庚寅,乙未,丙戌,辛巳,己亥,甲午,丙子,辛巳,庚卯,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
267,2019-02-22 11:00:00+08:00,28509,28605,28482,28557,7642685,HSI,^HSI,10097010098451126271,2025-06-03 14:27:26.823168+08:00,壬午,乙巳,庚戌,丁亥,辛巳,己亥,甲午,丙子,壬午,庚辰,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
268,2019-02-22 13:00:00+08:00,28560,28745,28535,28729,9255580,HSI,^HSI,16641938434291645597,2025-06-03 14:27:26.823168+08:00,癸未,乙巳,庚戌,戊子,辛巳,己亥,甲午,丙子,癸未,乙辰,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
269,2019-02-22 15:00:00+08:00,28729,28864,28701,28806,2428229,HSI,^HSI,780070489824442186,2025-06-03 14:27:26.823168+08:00,甲申,乙巳,庚戌,己丑,辛巳,己亥,甲午,丙子,甲申,乙巳,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
270,2019-02-22 17:00:00+08:00,28866,28882,28814,28879,2027916,HSI,^HSI,4571610476741443810,2025-06-03 14:27:26.823168+08:00,乙酉,乙巳,庚戌,庚寅,辛巳,己亥,甲午,丙子,乙酉,乙巳,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
271,2019-02-22 19:00:00+08:00,28880,28892,28844,28849,1689428,HSI,^HSI,8874381794541311903,2025-06-03 14:27:26.823168+08:00,丙戌,乙巳,庚戌,辛卯,辛巳,己亥,甲午,丙子,丙戌,乙午,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
272,2019-02-22 21:00:00+08:00,28851,28868,28771,28845,4066089,HSI,^HSI,8139033955865166708,2025-06-03 14:27:26.823168+08:00,丁亥,乙巳,庚戌,壬辰,辛巳,己亥,甲午,丙子,丁亥,乙午,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
273,2019-02-22 23:00:00+08:00,28847,28881,28819,28872,3050274,HSI,^HSI,12384390877350176986,2025-06-03 14:27:26.823168+08:00,庚子,辛卯,丙申,乙巳,辛巳,己亥,甲午,丙子,庚子,丙寅,甲巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
274,2019-02-25 09:00:00+08:00,28936,29018,28740,28813,3320065,HSI,^HSI,15358805293857342378,2025-06-03 14:27:26.823168+08:00,丁巳,癸巳,戊戌,壬戌,辛巳,己亥,甲午,丙子,丁巳,癸午,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
275,2019-02-25 11:00:00+08:00,28813,28930,28793,28890,7171300,HSI,^HSI,11004748824260035320,2025-06-03 14:27:26.823168+08:00,戊午,戊申,癸丑,癸亥,辛巳,己亥,甲午,丙子,戊午,癸未,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
276,2019-02-25 13:00:00+08:00,28890,28990,28812,28952,1796801,HSI,^HSI,9741054301322385129,2025-06-03 14:27:26.823168+08:00,己未,戊申,癸丑,甲子,辛巳,己亥,甲午,丙子,己未,戊未,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
277,2019-02-25 15:00:00+08:00,28952,28982,28866,28891,8159662,HSI,^HSI,13352026663381701263,2025-06-03 14:27:26.823168+08:00,庚申,戊申,癸丑,乙丑,辛巳,己亥,甲午,丙子,庚申,戊申,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
278,2019-02-25 17:00:00+08:00,28912,28957,28890,28953,8941612,HSI,^HSI,3714552212173628965,2025-06-03 14:27:26.823168+08:00,辛酉,戊申,癸丑,丙寅,辛巳,己亥,甲午,丙子,辛酉,戊申,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
279,2019-02-25 19:00:00+08:00,28955,28962,28915,28934,3195079,HSI,^HSI,13238306849772702154,2025-06-03 14:27:26.823168+08:00,壬戌,戊申,癸丑,丁卯,辛巳,己亥,甲午,丙子,壬戌,戊酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
280,2019-02-25 21:00:00+08:00,28934,29025,28932,28994,2049886,HSI,^HSI,10697136725656393505,2025-06-03 14:27:26.823168+08:00,癸亥,戊申,癸丑,戊辰,辛巳,己亥,甲午,丙子,癸亥,戊酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
281,2019-02-25 23:00:00+08:00,28994,29114,28978,29063,1084278,HSI,^HSI,3743254123266015539,2025-06-03 14:27:26.823168+08:00,丙子,甲午,己亥,辛巳,辛巳,己亥,甲午,丙子,丙子,己巳,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
282,2019-02-26 09:00:00+08:00,28961,28996,28743,28806,9049174,HSI,^HSI,8868846907842305509,2025-06-03 14:27:26.823168+08:00,己巳,甲午,己亥,甲戌,辛巳,己亥,甲午,丙子,己巳,甲未,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
283,2019-02-26 11:00:00+08:00,28805,28853,28767,28787,3525093,HSI,^HSI,138742424602654136,2025-06-03 14:27:26.823168+08:00,庚午,己酉,甲寅,乙亥,辛巳,己亥,甲午,丙子,庚午,甲申,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
284,2019-02-26 13:00:00+08:00,28793,28863,28702,28725,9009315,HSI,^HSI,7528955804877365442,2025-06-03 14:27:26.823168+08:00,辛未,己酉,甲寅,丙子,辛巳,己亥,甲午,丙子,辛未,己申,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
285,2019-02-26 15:00:00+08:00,28727,28796,28711,28727,6355504,HSI,^HSI,6531493908797843833,2025-06-03 14:27:26.823168+08:00,壬申,己酉,甲寅,丁丑,辛巳,己亥,甲午,丙子,壬申,己酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
286,2019-02-26 17:00:00+08:00,28747,28799,28708,28794,4536035,HSI,^HSI,14354358433046033461,2025-06-03 14:27:26.823168+08:00,癸酉,己酉,甲寅,戊寅,辛巳,己亥,甲午,丙子,癸酉,己酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
287,2019-02-26 19:00:00+08:00,28795,28821,28761,28818,2336154,HSI,^HSI,17952873721073349825,2025-06-03 14:27:26.823168+08:00,甲戌,己酉,甲寅,己卯,辛巳,己亥,甲午,丙子,甲戌,己戌,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
288,2019-02-26 21:00:00+08:00,28819,28832,28756,28800,5914188,HSI,^HSI,2575608242405100474,2025-06-03 14:27:26.823168+08:00,乙亥,己酉,甲寅,庚辰,辛巳,己亥,甲午,丙子,乙亥,己戌,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
289,2019-02-26 23:00:00+08:00,28801,28888,28801,28858,1823466,HSI,^HSI,11419270120392612060,2025-06-03 14:27:26.823168+08:00,戊子,乙未,庚子,癸巳,辛巳,己亥,甲午,丙子,戊子,庚午,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
290,2019-02-27 09:00:00+08:00,28867,28949,28833,28905,5279348,HSI,^HSI,16305081252175859134,2025-06-03 14:27:26.823168+08:00,辛巳,乙未,庚子,丙戌,辛巳,己亥,甲午,丙子,辛巳,乙申,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
291,2019-02-27 11:00:00+08:00,28905,28981,28893,28939,2578476,HSI,^HSI,15754837700230611172,2025-06-03 14:27:26.823168+08:00,壬午,庚戌,乙卯,丁亥,辛巳,己亥,甲午,丙子,壬午,乙酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
292,2019-02-27 13:00:00+08:00,28934,29038,28685,28765,6135432,HSI,^HSI,7079539820735525370,2025-06-03 14:27:26.823168+08:00,癸未,庚戌,乙卯,戊子,辛巳,己亥,甲午,丙子,癸未,庚酉,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
293,2019-02-27 15:00:00+08:00,28764,28794,28721,28737,3881736,HSI,^HSI,15677027552350037916,2025-06-03 14:27:26.823168+08:00,甲申,庚戌,乙卯,己丑,辛巳,己亥,甲午,丙子,甲申,庚戌,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
294,2019-02-27 17:00:00+08:00,28732,28763,28680,28755,5066633,HSI,^HSI,8705819504514567809,2025-06-03 14:27:26.823168+08:00,乙酉,庚戌,乙卯,庚寅,辛巳,己亥,甲午,丙子,乙酉,庚戌,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
295,2019-02-27 19:00:00+08:00,28753,28818,28753,28791,3390902,HSI,^HSI,1545503021915815979,2025-06-03 14:27:26.823168+08:00,丙戌,庚戌,乙卯,辛卯,辛巳,己亥,甲午,丙子,丙戌,庚亥,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
296,2019-02-27 21:00:00+08:00,28791,28832,28761,28785,8539527,HSI,^HSI,5097503612018100776,2025-06-03 14:27:26.823168+08:00,丁亥,庚戌,乙卯,壬辰,辛巳,己亥,甲午,丙子,丁亥,庚亥,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
297,2019-02-27 23:00:00+08:00,28785,28790,28685,28775,5758988,HSI,^HSI,13881793677308223319,2025-06-03 14:27:26.823168+08:00,庚子,丙申,辛丑,乙巳,辛巳,己亥,甲午,丙子,庚子,辛未,己巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
298,2019-02-28 09:00:00+08:00,28745,28913,28644,28840,2569148,HSI,^HSI,2678457300404826557,2025-06-03 14:27:26.823168+08:00,癸巳,丙申,辛丑,戊戌,辛巳,己亥,甲午,丙子,癸巳,丙酉,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
299,2019-02-28 11:00:00+08:00,28841,28859,28737,28785,9980071,HSI,^HSI,8984084616324817518,2025-06-03 14:27:26.823168+08:00,甲午,辛亥,丙辰,己亥,辛巳,己亥,甲午,丙子,甲午,丙戌,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
300,2019-02-28 13:00:00+08:00,28785,28847,28660,28664,9967662,HSI,^HSI,8496314036188201222,2025-06-03 14:27:26.823168+08:00,乙未,辛亥,丙辰,庚子,辛巳,己亥,甲午,丙子,乙未,辛戌,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
301,2019-02-28 15:00:00+08:00,28665,28696,28563,28666,6045373,HSI,^HSI,13367957353753807089,2025-06-03 14:27:26.823168+08:00,丙申,辛亥,丙辰,辛丑,辛巳,己亥,甲午,丙子,丙申,辛亥,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
302,2019-02-28 17:00:00+08:00,28684,28744,28681,28715,7189090,HSI,^HSI,8691478802122449700,2025-06-03 14:27:26.823168+08:00,丁酉,辛亥,丙辰,壬寅,辛巳,己亥,甲午,丙子,丁酉,辛亥,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
303,2019-02-28 19:00:00+08:00,28715,28757,28711,28742,4631764,HSI,^HSI,17946765679555019867,2025-06-03 14:27:26.823168+08:00,戊戌,辛亥,丙辰,癸卯,辛巳,己亥,甲午,丙子,戊戌,辛子,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
304,2019-02-28 21:00:00+08:00,28744,28750,28654,28677,8823579,HSI,^HSI,13457332267657406463,2025-06-03 14:27:26.823168+08:00,己亥,辛亥,丙辰,甲辰,辛巳,己亥,甲午,丙子,己亥,辛子,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
305,2019-02-28 23:00:00+08:00,28676,28684,28580,28655,5279468,HSI,^HSI,14016751174323741570,2025-06-03 14:27:26.823168+08:00,壬子,丁酉,壬寅,丁巳,辛巳,己亥,甲午,丙子,壬子,壬申,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
306,2019-03-01 09:00:00+08:00,28705,28840,28652,28827,6261601,HSI,^HSI,1109437519373731254,2025-06-03 14:27:26.823168+08:00,乙巳,丁酉,壬寅,庚戌,辛巳,己亥,甲午,丙子,乙巳,丁戌,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
307,2019-03-01 11:00:00+08:00,28826,28837,28690,28760,3636919,HSI,^HSI,4673424496754197465,2025-06-03 14:27:26.823168+08:00,丙午,壬子,丁巳,辛亥,辛巳,己亥,甲午,丙子,丙午,丁亥,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
308,2019-03-01 13:00:00+08:00,28761,28783,28671,28758,4602837,HSI,^HSI,11734807622414029230,2025-06-03 14:27:26.823168+08:00,丁未,壬子,丁巳,壬子,辛巳,己亥,甲午,丙子,丁未,壬亥,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
309,2019-03-01 15:00:00+08:00,28758,28821,28730,28730,8244681,HSI,^HSI,348060362261201798,2025-06-03 14:27:26.823168+08:00,戊申,壬子,丁巳,癸丑,辛巳,己亥,甲午,丙子,戊申,壬子,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
310,2019-03-01 17:00:00+08:00,28740,28790,28740,28774,8797094,HSI,^HSI,4747330481640118085,2025-06-03 14:27:26.823168+08:00,己酉,壬子,丁巳,甲寅,辛巳,己亥,甲午,丙子,己酉,壬子,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
311,2019-03-01 19:00:00+08:00,28774,28803,28766,28776,5434908,HSI,^HSI,12586500694379701737,2025-06-03 14:27:26.823168+08:00,庚戌,壬子,丁巳,乙卯,辛巳,己亥,甲午,丙子,庚戌,壬丑,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
312,2019-03-01 21:00:00+08:00,28776,28807,28738,28792,3300496,HSI,^HSI,15918348119169755971,2025-06-03 14:27:26.823168+08:00,辛亥,壬子,丁巳,丙辰,辛巳,己亥,甲午,丙子,辛亥,壬丑,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
313,2019-03-01 23:00:00+08:00,28790,28802,28642,28663,4241374,HSI,^HSI,7066842475100128971,2025-06-03 14:27:26.823168+08:00,甲子,戊戌,癸卯,己巳,辛巳,己亥,甲午,丙子,甲子,癸酉,庚巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
314,2019-03-04 09:00:00+08:00,28870,28870,28723,28820,5381599,HSI,^HSI,7951694765615409617,2025-06-03 14:27:26.823168+08:00,辛巳,庚子,乙巳,丙戌,辛巳,己亥,甲午,丙子,辛巳,庚丑,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
315,2019-03-04 11:00:00+08:00,28819,29200,28809,29151,6106655,HSI,^HSI,553326257149101126,2025-06-03 14:27:26.823168+08:00,壬午,乙卯,庚申,丁亥,辛巳,己亥,甲午,丙子,壬午,庚寅,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
316,2019-03-04 13:00:00+08:00,29153,29255,28934,28982,1184468,HSI,^HSI,14125467976947086165,2025-06-03 14:27:26.823168+08:00,癸未,乙卯,庚申,戊子,辛巳,己亥,甲午,丙子,癸未,乙寅,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
317,2019-03-04 15:00:00+08:00,28983,29008,28841,28885,7033715,HSI,^HSI,17306206261008818905,2025-06-03 14:27:26.823168+08:00,甲申,乙卯,庚申,己丑,辛巳,己亥,甲午,丙子,甲申,乙卯,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
318,2019-03-04 17:00:00+08:00,28880,28908,28868,28888,6727477,HSI,^HSI,17749590613224233766,2025-06-03 14:27:26.823168+08:00,乙酉,乙卯,庚申,庚寅,辛巳,己亥,甲午,丙子,乙酉,乙卯,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
319,2019-03-04 19:00:00+08:00,28885,28946,28882,28922,6335538,HSI,^HSI,7491222148226707041,2025-06-03 14:27:26.823168+08:00,丙戌,乙卯,庚申,辛卯,辛巳,己亥,甲午,丙子,丙戌,乙辰,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
320,2019-03-04 21:00:00+08:00,28922,28965,28863,28891,9578068,HSI,^HSI,3713395562520180442,2025-06-03 14:27:26.823168+08:00,丁亥,乙卯,庚申,壬辰,辛巳,己亥,甲午,丙子,丁亥,乙辰,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
321,2019-03-04 23:00:00+08:00,28890,28903,28617,28636,1856534,HSI,^HSI,393485899051113692,2025-06-03 14:27:26.823168+08:00,庚子,辛丑,丙午,乙巳,辛巳,己亥,甲午,丙子,庚子,丙子,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
322,2019-03-05 09:00:00+08:00,28755,28914,28675,28909,6423125,HSI,^HSI,12763836009762130579,2025-06-03 14:27:26.823168+08:00,癸巳,辛丑,丙午,戊戌,辛巳,己亥,甲午,丙子,癸巳,辛寅,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
323,2019-03-05 11:00:00+08:00,28908,28963,28746,28896,7607148,HSI,^HSI,347553819403406493,2025-06-03 14:27:26.823168+08:00,甲午,丙辰,辛酉,己亥,辛巳,己亥,甲午,丙子,甲午,辛卯,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
324,2019-03-05 13:00:00+08:00,28892,28989,28833,28937,4230237,HSI,^HSI,13623638583798044328,2025-06-03 14:27:26.823168+08:00,乙未,丙辰,辛酉,庚子,辛巳,己亥,甲午,丙子,乙未,丙卯,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
325,2019-03-05 15:00:00+08:00,28935,28975,28867,28890,8519836,HSI,^HSI,10020561951083851377,2025-06-03 14:27:26.823168+08:00,丙申,丙辰,辛酉,辛丑,辛巳,己亥,甲午,丙子,丙申,丙辰,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
326,2019-03-05 17:00:00+08:00,28897,28953,28889,28889,6633742,HSI,^HSI,18131439086251577487,2025-06-03 14:27:26.823168+08:00,丁酉,丙辰,辛酉,壬寅,辛巳,己亥,甲午,丙子,丁酉,丙辰,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
327,2019-03-05 19:00:00+08:00,28890,28916,28846,28854,8188451,HSI,^HSI,11887358171333072294,2025-06-03 14:27:26.823168+08:00,戊戌,丙辰,辛酉,癸卯,辛巳,己亥,甲午,丙子,戊戌,丙巳,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
328,2019-03-05 21:00:00+08:00,28856,28926,28850,28878,9852721,HSI,^HSI,6260621128117351497,2025-06-03 14:27:26.823168+08:00,己亥,丙辰,辛酉,甲辰,辛巳,己亥,甲午,丙子,己亥,丙巳,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
329,2019-03-05 23:00:00+08:00,28880,29019,28863,28978,6121683,HSI,^HSI,6842278099344806028,2025-06-03 14:27:26.823168+08:00,壬子,壬寅,丁未,丁巳,辛巳,己亥,甲午,丙子,壬子,丁丑,乙巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
330,2019-03-06 09:00:00+08:00,28912,29086,28868,28979,3932137,HSI,^HSI,5682083905276316265,2025-06-03 14:27:26.823168+08:00,乙巳,壬寅,丁未,庚戌,丁卯,己亥,甲午,壬戌,乙巳,壬卯,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
331,2019-03-06 11:00:00+08:00,28980,29025,28960,28990,2327338,HSI,^HSI,5292739219785740924,2025-06-03 14:27:26.823168+08:00,丙午,丁巳,壬戌,辛亥,丁卯,己亥,甲午,壬戌,丙午,壬辰,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
332,2019-03-06 13:00:00+08:00,28993,29063,28942,28989,2031626,HSI,^HSI,15720389157535152206,2025-06-03 14:27:26.823168+08:00,丁未,丁巳,壬戌,壬子,丁卯,己亥,甲午,壬戌,丁未,丁辰,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
333,2019-03-06 15:00:00+08:00,28988,29067,28962,29029,8922129,HSI,^HSI,6836721188158702001,2025-06-03 14:27:26.823168+08:00,戊申,丁巳,壬戌,癸丑,丁卯,己亥,甲午,壬戌,戊申,丁巳,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
334,2019-03-06 17:00:00+08:00,29030,29047,29008,29024,8038822,HSI,^HSI,3348043401483525265,2025-06-03 14:27:26.823168+08:00,己酉,丁巳,壬戌,甲寅,丁卯,己亥,甲午,壬戌,己酉,丁巳,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
335,2019-03-06 19:00:00+08:00,29023,29048,29020,29033,3527552,HSI,^HSI,4962086003437104961,2025-06-03 14:27:26.823168+08:00,庚戌,丁巳,壬戌,乙卯,丁卯,己亥,甲午,壬戌,庚戌,丁午,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
336,2019-03-06 21:00:00+08:00,29034,29093,29016,29052,1833958,HSI,^HSI,14011828545736622092,2025-06-03 14:27:26.823168+08:00,辛亥,丁巳,壬戌,丙辰,丁卯,己亥,甲午,壬戌,辛亥,丁午,丁卯,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
