,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_year_pillar,-0.0272372,-0.0287285,-0.0283844,-0.0263071,0.0121223,-0.00104126,0.00114541,-0.00201262,-0.00737186,-0.0443751,1,-0.236913,-0.0522717,-0.000742831,-0.00130982,-0.0201059,0.791695,,,,,,,,,-0.530952,-0.159086,0.0160535,0.000716431,-0.0192241,-0.155696,-0.155722,-0.155259,-0.00108686,0.000808329,0.000610014,0.00140647,-0.000715409,0.00109466,0.00119758,-0.00179589,0.00216363,-0.00119503,0.00981979,-0.00406933,-0.00257042,0.0060121,-0.00216363,0.00119503,-0.00736149,-0.00563622,3.02421e-05,-0.0353591,-0.000610014,-0.00140647,0.475741,-0.181412,-0.056099,0.0664203,-0.0467136,-0.048465,0.174246,-0.0633386,1,0.164802,-0.534142,0.261614,0.475557,0.739609,-0.236913,0.617218,0.534142,-0.261614,-0.698487,-0.728898,-0.064372,0.0958994,0.0467136,0.048465,-0.296593,-0.0189885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000777786,0.000115285,0.225823,-0.0936851,-0.335967,-0.113661,-0.00020492,0.000757609,-0.000859963,0.110079,0.588956,-0.122623,-0.000402734,-9.00815e-07,0.243464,-0.0673485,-0.763716,-0.110731,-0.00020492,0.00144792,0.139542,-0.114922,-0.341741,-0.0105835,0.000402734,-0.00425173,-0.344893,0.0118207,0.763716,0.123751,0.00020492,0.00302618,-0.0660885,0.147245,0.341741,-0.0255061,-0.0293566
current_year_pillar_minus,-0.0105776,-0.00743869,-0.00772649,-0.00647643,-0.0255403,-0.00015531,0.000155929,0.000806501,0.00191097,-0.125671,-0.236913,1,0.111251,-0.000151386,0.00162734,-0.0204717,-0.0760605,,,,,,,,,-0.512804,0.630908,-0.0826496,0.000402418,0.0219325,0.649832,0.623764,0.613245,-0.000179419,0.000454037,-0.000334906,0.000176264,-0.000401844,0.00061487,-0.000789069,0.00883954,0.00423518,-0.00675135,0.00336002,-0.0090221,0.000918559,-0.00011601,-0.00423518,0.00675135,-0.00175742,0.012533,-0.000449552,0.0107326,0.000334906,-0.000176264,-0.154037,0.0590882,-0.0895372,-0.345328,0.140471,0.0149607,-0.19914,0.65375,-0.236913,-0.583424,0.0787013,-0.926861,-0.829811,-0.622221,1,-0.659109,-0.0787013,0.926861,0.586752,0.423968,0.0841935,0.125531,-0.140471,-0.0149607,0.279874,-0.633948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000436882,-0.00801899,-0.0727299,0.381152,0.800894,-0.18431,-0.000115104,0.00607365,-0.00048304,-0.260681,-0.868641,0.0847634,-0.000226216,-0.0055081,-0.0783666,0.194047,0.499016,-0.0639099,-0.000115104,-0.00807224,-0.04459,0.0232548,0.910665,0.179729,0.000226216,0.00419371,0.111205,0.0940788,-0.499016,-0.219672,0.000115104,0.0086877,0.0208867,-0.407313,-0.910665,0.208496,-0.00556701
current_month_pillar_minus,-0.00130773,-0.00122373,-0.00267138,-0.00147732,0.0183924,-0.000639225,-0.00688164,-0.000538105,0.00212273,-0.197447,-0.0522717,0.111251,1,-0.000615361,-0.000689238,0.0239232,-0.016289,,,,,,,,,-0.12372,0.147656,-0.0375443,-0.00390761,0.00952391,0.148043,0.144775,0.163351,-0.000308635,-0.00311216,0.00237755,0.0127071,0.00376625,-0.00147041,-0.00448494,-0.0207214,-0.00154042,0.0432862,0.00697883,0.00421554,-0.00163275,0.0126735,0.00154042,-0.0432862,-0.0122752,-0.0224126,0.00228494,-0.000802423,-0.00237755,-0.0127071,0.0141,-0.00639437,-0.182853,-0.0154727,0.651517,-0.0158196,0.00535997,0.435105,-0.0522717,-0.199146,0.157328,-0.0469961,-0.0223828,-0.116931,0.111251,-0.185937,-0.157328,0.0469961,-0.0164793,0.164003,0.993399,0.458507,-0.651517,0.0158196,-0.102382,-0.435351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00206427,0.0188825,0.00624681,0.206632,0.00080368,0.00702072,0.00413598,-0.0241811,0.00309776,-0.00962678,-0.0557335,0.0306814,-0.00202032,0.0266451,0.00521321,0.192706,-0.00768854,-0.0312814,-0.00339481,0.00318472,0.00500487,-0.209884,0.0380533,0.155228,0.00202032,-0.0112469,-0.00876804,0.00881842,0.00768854,-0.138529,0.00339481,-0.0192155,-0.0013683,-0.102016,-0.0380533,-0.0329284,0.00171608
current_wuxi_hour,0.0058495,0.00673229,0.00622263,0.0076462,-0.0181166,0.683853,0.011294,0.00942353,-0.278426,-0.00818705,-0.000742831,-0.000151386,-0.000615361,1,0.0114083,0.00692281,-0.000932806,,,,,,,,,-0.00145958,0.000991475,-0.0123597,0.0340791,-0.000788563,0.00140789,1.47876e-05,0.00145965,0.682267,0.0757717,-0.463135,0.0827865,-0.027648,0.0659833,0.0112666,0.00118575,0.000171854,0.0021742,0.00314224,0.00226419,0.00989802,-0.00279897,-0.000171854,-0.0021742,-0.00369991,0.00449832,-0.280436,0.0304063,0.463135,-0.0827865,0.0235907,-0.0254549,-0.00797289,-0.00159913,0.00310793,-0.00096735,0.00187172,0.00021396,-0.000742831,-0.00353428,0.00413463,0.00163841,0.00198423,-0.00133222,-0.000151386,-0.00300114,-0.00413463,-0.00163841,-0.00228669,0.00312542,-0.000124106,-0.00666801,-0.00310793,0.00096735,-0.00202647,0.00105917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0283697,0.00258746,0.014218,0.00157454,-0.00255616,-0.00310439,-0.0201268,-0.00031258,0.0384075,0.00348263,0.00121957,0.0001332,0.0526025,0.00361046,-0.00255913,-0.00331246,-0.00180207,-0.00239376,-0.0180617,-0.00269849,0.0015446,0.00459886,-0.00186263,0.00113286,-0.0526025,-0.0015642,-0.011971,0.00192787,0.00180207,0.00234,0.0180617,-7.33337e-06,0.0136354,-0.000298864,0.00186263,0.000653561,-0.0502722
current_wuxi_day,-0.0120718,-0.0138357,-0.0122023,-0.012221,-0.0172331,0.0688096,0.803245,0.0385194,-0.027359,-0.0130211,-0.00130982,0.00162734,-0.000689238,0.0114083,1,-0.0212656,0.00182741,,,,,,,,,-0.00936106,0.0111279,-0.000219878,0.00255694,-0.00489445,0.0111252,0.0110509,0.00174357,0.0688104,0.00235393,-0.128882,-0.248281,-0.00252517,0.00107036,0.803601,0.0212072,-0.437317,0.0235987,-0.00927574,-0.0384952,0.0408541,-0.0150304,0.437317,-0.0235987,0.00235209,0.0491431,-0.0262495,-0.00540985,0.128882,0.248281,0.00487331,0.00926199,-0.0130789,0.00325589,0.0200281,0.0203632,-0.00035382,0.0066429,-0.00130982,-0.00572762,0.00705621,0.000287687,0.00107206,-0.00424185,0.00162734,-0.0055064,-0.00705621,-0.000287687,-0.00264064,0.00460227,-0.000451375,-0.019242,-0.0200281,-0.0203632,0.00515436,-0.00840424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00149121,-0.0276672,0.0116039,-0.00802195,-0.00296466,0.0084805,-0.00289908,-0.000117412,-0.00377437,0.00774733,0.000337031,-0.00949505,0.00185591,-0.0130932,0.00870337,-0.00773845,-0.00274132,0.0106434,0.00228117,0.0128949,0.00954931,-0.0109604,-0.0012705,0.0147823,-0.00185591,-0.00635518,-0.00630667,0.00972244,0.00274132,-0.0122883,-0.00228117,0.0210944,-0.0109598,0.00815044,0.0012705,-0.00963949,0.00478771
current_wuxi_month,0.00546133,0.00432957,0.00605168,0.00642311,-0.010838,0.0103075,-0.0339571,0.00347952,-0.0233365,0.0278779,-0.0201059,-0.0204717,0.0239232,0.00692281,-0.0212656,1,-0.0533432,,,,,,,,,0.0477633,-0.0555376,0.0734559,0.005901,-0.00523955,-0.0439001,-0.0490872,-0.0479567,0.00988482,0.00467975,-0.0201426,-0.0172988,-0.00548418,0.00294031,-0.0279626,-0.0651988,0.0253478,-0.0475577,0.0562528,0.00977323,0.00601977,-0.021044,-0.0253478,0.0475577,-0.0169326,-0.017798,-0.0241303,0.00254676,0.0201426,0.0172988,-0.0136896,0.00102613,0.00833598,0.174357,-0.0298408,-0.0304077,0.0218944,-0.0352232,-0.0201059,-0.0368043,0.026788,0.0426019,0.0388929,0.0171341,-0.0204717,-0.0259605,-0.026788,-0.0426019,-0.0180905,0.0488489,0.0175493,0.0760982,0.0298408,0.0304077,-0.00721759,0.00642235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00179866,0.0137589,-0.0101195,-0.100088,-0.0226724,-0.123095,-0.00540405,-0.00585228,0.000133914,0.0735533,0.0200992,0.156743,0.00201657,0.0316173,-0.00875306,-0.0879708,0.00448549,-0.211201,0.00408573,0.00987186,-0.00735339,-0.123031,-0.0290467,-0.152937,-0.00201657,-0.0284033,0.0103903,0.0732958,-0.00448549,0.229671,-0.00408573,0.00621425,0.00575691,0.118725,0.0290467,0.104353,0.00104365
current_wuxi_year,-0.00458015,-0.0058403,-0.00655945,-0.00423651,0.00569555,-0.00105099,0.00647678,-0.00338347,-0.00701982,-0.0234313,0.791695,-0.0760605,-0.016289,-0.000932806,0.00182741,-0.0533432,1,,,,,,,,,-0.671896,0.0470952,-0.0072725,0.000565716,-0.000301064,0.0436462,0.0477155,0.0524022,-0.0010878,0.000638281,0.000108418,-0.00136623,-0.000564908,0.000864377,0.00642374,0.00161606,-0.00658917,-0.000659561,-0.0118436,0.00521969,-0.0040303,0.00663719,0.00658917,0.000659561,0.00434316,-0.00394195,-0.000387961,-0.0316256,-0.000108418,0.00136623,0.426675,-0.162745,-0.0363213,-0.011,0.00577902,-0.0224964,-0.103341,-0.0403429,0.791695,0.298292,-0.485548,-0.0163379,0.149728,0.422464,-0.0760605,0.556065,0.485548,0.0163379,-0.408392,-0.747211,-0.0220563,0.0785824,-0.00577902,0.0224964,-0.0456744,-0.138042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000614164,0.00136738,0.202486,-0.00222973,-0.141617,-0.164443,-0.000161811,-0.00624779,-0.000679053,-0.0448576,0.322588,-0.056639,-0.000318011,-0.00222369,0.218298,-0.0369751,-0.567043,-0.0386022,-0.000161811,0.000254857,0.125078,0.0713721,-0.110563,-0.034507,0.000318011,0.00624104,-0.309267,0.047699,0.567043,-0.0291499,0.000161811,-0.00576762,-0.0592106,-0.0638183,0.110563,0.114359,-0.00335684
base_year_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,0.0196136,0.0172865,0.0188918,0.0149214,0.00136428,-0.00343912,-0.0092999,-0.0110407,0.0119204,-0.00999173,-0.530952,-0.512804,-0.12372,-0.00145958,-0.00936106,0.0477633,-0.671896,,,,,,,,,1,-0.63311,0.00718277,-0.000809828,-0.00220886,-0.614223,-0.631618,-0.623389,-0.00340373,-0.000913706,0.00859212,0.0126462,0.000808673,-0.00123737,-0.00837165,-0.00879853,-0.00309392,0.000450125,-0.00282595,0.00661257,-0.0105353,-0.00862079,0.00309392,-0.000450125,0.0149222,0.00172486,0.00677877,0.0249917,-0.00859212,-0.0126462,-0.331535,0.126252,-0.0292826,0.188476,-0.0501738,-0.0102938,0.149027,-0.395574,-0.530952,0.261893,0.187433,0.472494,0.249657,0.0430543,-0.512804,0.0433621,-0.187433,-0.472494,0.133914,0.253405,-0.104126,-0.153261,0.0501738,0.0102938,-0.113433,0.495076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000879182,0.00381179,-0.157562,-0.178333,-0.221351,0.189514,0.000231635,0.000233003,0.000972072,0.119685,0.161263,-0.0280446,0.000455237,-1.61728e-06,-0.169892,-0.102474,0.296344,0.0683869,0.000231635,0.00121628,-0.0975335,0.0563729,-0.34423,-0.100351,-0.000455237,0.00428633,0.240578,-0.091052,-0.296344,0.151811,-0.000231635,-0.00575799,0.0463064,0.197161,0.34423,-0.152984,0.017032
month,-0.00913055,-0.00434383,-0.00684031,-0.00415524,-0.0121596,0.00301794,0.00968792,0.0151281,-0.00449329,0.0477673,-0.159086,0.630908,0.147656,0.000991475,0.0111279,-0.0555376,0.0470952,,,,,,,,,-0.63311,1,0.00164019,0.00016645,0.00187485,0.977063,0.996984,0.974046,0.00301876,0.000187801,-0.00761251,-0.0147271,-0.000166212,0.000254324,0.00880935,0.00936148,0.00257214,0.00463604,-0.00349871,0.000357242,0.0150433,0.00457067,-0.00257214,-0.00463604,-0.0134982,-0.00314518,-0.00552958,0.00458934,0.00761251,0.0147271,-0.0657801,0.0252301,0.0733371,-0.172955,0.0471617,0.0382719,-0.328083,0.499377,-0.159086,-0.166793,-0.00994425,-0.688625,-0.649104,-0.480035,0.630908,-0.305409,0.00994425,0.688625,0.464657,0.102684,0.131893,0.161334,-0.0471617,-0.0382719,0.246888,-0.50299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000180705,-0.0018953,-0.0310619,0.194805,0.551315,-0.0630821,-4.76095e-05,-0.00271521,-0.000199797,-0.152091,-0.604678,0.102295,-9.3568e-05,0.00407671,-0.0334697,0.121096,0.333632,0.0180095,-4.76095e-05,-0.00163263,-0.0190468,-0.0753926,0.634335,0.146628,9.3568e-05,-0.00611038,0.0474932,0.133808,-0.333632,-0.238188,4.76095e-05,0.00429919,0.00892384,-0.250394,-0.634335,0.108065,-0.00784973
day,-0.0136402,-0.0124573,-0.0147633,-0.0141264,0.0390644,-0.0157771,0.00772058,-0.0026012,0.000386175,0.0806548,0.0160535,-0.0826496,-0.0375443,-0.0123597,-0.000219878,0.0734559,-0.0072725,,,,,,,,,0.00718277,0.00164019,1,-0.000909713,0.00292896,0.000830295,0.0789855,0.0533101,-0.0157791,-0.0010264,0.01099,-0.0291944,0.000908415,-0.00138998,0.00578585,0.0215607,-0.00282981,-0.00487677,-0.0199248,-0.0108361,-0.00198817,-0.00486508,0.00282981,0.00487677,0.0289296,-0.00134946,0.000283721,0.00125599,-0.01099,0.0291944,-0.00315377,0.000703747,0.0699151,0.125388,-0.0936694,0.111646,-0.0906836,-0.11382,0.0160535,0.0600856,-0.0286838,0.0727966,0.0610745,0.0632898,-0.0826496,0.0648341,0.0286838,-0.0727966,-0.0326484,-0.039795,-0.031814,-0.0962411,0.0936694,-0.111646,0.0722318,0.104383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000987621,0.0140516,-0.00205039,-0.118913,-0.0490928,0.030589,0.000260205,-0.023192,0.00109197,0.0309422,0.0635784,-0.0130668,0.000511386,0.0122885,-0.00227438,-0.0980423,-0.0219763,0.0812655,0.000260205,0.00873677,-0.00176865,-0.00116346,-0.0651289,-0.0312906,-0.000511386,-0.012952,0.00295056,0.0379544,0.0219763,-0.056823,-0.000260205,-0.0213723,0.00116802,0.0709189,0.0651289,0.00336332,-0.0138573
hour,-0.0187708,-0.0198479,-0.0194588,-0.0179662,0.0179674,0.0671378,0.0022886,-0.00183936,-0.0248222,0.00266549,0.000716431,0.000402418,-0.00390761,0.0340791,0.00255694,0.005901,0.000565716,,,,,,,,,-0.000809828,0.00016645,-0.000909713,1,-0.000791114,0.000178737,0.000102266,9.62749e-05,-0.00792875,0.805657,-0.00143681,0.00223744,-0.978147,0.615436,0.00211942,0.00116321,-0.00311377,0.00184747,0.00292274,-0.000394332,-0.00250904,0.00664454,0.00311377,-0.00184747,-0.00320522,-0.00558121,0.012134,-0.444121,0.00143681,-0.00223744,0.738816,-0.0366665,0.00281648,-0.00330152,-0.00567079,-0.00857805,0.00464191,-0.00393376,0.000716431,0.000226473,-0.00071234,-0.000542186,-0.000354483,0.000230817,0.000402418,0.000423045,0.00071234,0.000542186,1.48872e-05,-0.000718127,-0.00375939,0.00112645,0.00567079,0.00857805,-0.00645074,0.00316992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140537,-0.00511599,0.551809,-0.00288184,0.000403012,-0.00299775,-0.858534,0.0061887,-0.284779,0.00508034,-0.000163506,0.00088267,0.145101,-0.00533251,0.55951,-0.00463294,-0.000200652,-0.00500262,0.613621,-0.00511531,0.559655,0.000444803,0.00043416,-0.00277519,-0.145101,0.00501258,-0.674998,0.00333292,0.000200652,0.00625548,-0.613621,0.00560922,-0.414053,0.00315394,-0.00043416,0.000909334,-0.0259532
dayofweek,-0.00371461,-0.00312445,-0.00461214,-0.00288463,0.00494769,-0.000754091,-0.00735134,0.00134782,0.000264341,-0.0175555,-0.0192241,0.0219325,0.00952391,-0.000788563,-0.00489445,-0.00523955,-0.000301064,,,,,,,,,-0.00220886,0.00187485,0.00292896,-0.000791114,1,-1.76256e-06,0.00206627,0.00624328,-0.000710404,-0.000892591,0.00096219,-0.000639674,0.000789985,-0.00120877,-0.00678606,-0.00578523,0.00356154,-0.00146189,0.00583516,0.00413158,-0.00139972,0.0260356,-0.00356154,0.00146189,-0.00280455,-0.0140688,6.42827e-05,0.00160875,-0.00096219,0.000639674,-0.00985471,0.00332994,-0.0161872,-0.0109558,0.0176067,0.00416877,-0.00730598,0.00758651,-0.0192241,-0.0221647,0.0153707,-0.0167286,-0.0170071,-0.021713,0.0219325,-0.0272359,-0.0153707,0.0167286,0.0159349,0.0257932,0.0100361,-0.0161394,-0.0176067,-0.00416877,0.0124908,-0.00647376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000858865,0.00332101,-0.00515247,-0.000999592,0.0156299,-0.00236845,0.000226282,0.00263889,0.000949608,-0.00639976,-0.0218399,0.00575447,0.000444717,0.00480391,-0.00560972,-0.0166239,0.0175287,-0.0158456,0.000226282,-0.00146963,-0.00361418,0.00617663,0.0182944,0.0138873,-0.000444717,-0.00348542,0.00771403,0.0219021,-0.0175287,0.00719451,-0.000226282,0.000320302,0.0019951,-0.00673286,-0.0182944,0.00169982,-0.00251725
quarter,-0.00904028,-0.00409062,-0.00736044,-0.00453726,-0.011893,0.00330422,0.0120503,0.0124322,-0.00391828,0.0529722,-0.155696,0.649832,0.148043,0.00140789,0.0111252,-0.0439001,0.0436462,,,,,,,,,-0.614223,0.977063,0.000830295,0.000178737,-1.76256e-06,1,0.974249,0.954576,0.00330532,0.000201664,-0.00736585,-0.0133387,-0.000178482,0.000273099,0.0113871,0.00647355,-0.000629707,0.00462988,0.000759155,-0.00117646,0.0124525,0.00381073,0.000629707,-0.00462988,-0.0165858,-0.0044686,-0.00506837,0.00512464,0.00736585,0.0133387,-0.0733421,0.0281267,0.0756872,-0.132572,0.0491252,0.0463233,-0.349418,0.509233,-0.155696,-0.17098,-0.0272362,-0.707699,-0.666018,-0.478021,0.649832,-0.307049,0.0272362,0.707699,0.479186,0.101698,0.130546,0.161718,-0.0491252,-0.0463233,0.259953,-0.518537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000194044,-0.00203957,-0.0346369,0.17408,0.575195,-0.0636595,-5.1124e-05,-0.00259549,-0.000214546,-0.185895,-0.62188,0.099368,-0.000100475,0.00223986,-0.0373223,0.123386,0.347924,0.0309119,-5.1124e-05,-0.000761066,-0.0212427,-0.108764,0.656217,0.135823,0.000100475,-0.00517279,0.0529579,0.124351,-0.347924,-0.242191,5.1124e-05,0.00430214,0.00995523,-0.251524,-0.656217,0.118878,-0.00843262
