,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_year_pillar,-0.0395886,-0.0376836,-0.0442515,-0.0387544,0.0431459,0.00583907,-0.00591888,-0.00269978,-0.130768,-0.0350139,1,-0.240543,-0.0486111,-0.00748247,-0.00557635,0.0449124,0.796844,,,,,,,,,-0.534186,-0.154383,0.0248854,,-0.0121093,-0.150936,-0.150269,-0.151586,0.00583907,,-0.00685928,-0.00600529,,,-0.00623321,0.0037664,0.0031205,0.00477509,-0.000566637,0.000980595,-0.00180716,-0.00966039,-0.0031205,-0.00477509,0.0131754,-0.000740676,-0.0068419,-0.74247,0.00685928,0.00600529,0.74247,0.74247,-0.0467394,0.0672956,-0.0493168,-0.0519679,0.170777,-0.0637719,1,0.169704,-0.528091,0.262564,0.475244,0.737834,-0.240543,0.617051,0.528091,-0.262564,-0.698701,-0.730715,-0.0583306,0.0815374,0.0493168,0.0519679,-0.287032,-0.0216736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00709495,-0.74247,-0.0967938,-0.341987,-0.1076,,-0.00343723,-0.74247,0.104585,0.590011,-0.116898,,0.00361933,0.74247,-0.0582329,-0.766266,-0.0998178,,0.00510992,-0.74247,-0.115366,-0.34538,0.00347824,,-0.00315441,-0.74247,0.00110508,0.766266,0.105393,,-0.00449514,0.74247,0.151411,0.34538,-0.0278743,-0.0420281
current_year_pillar_minus,-0.00539336,9.32574e-05,0.0024327,-0.000441119,-0.104299,-0.00855091,0.00788186,-0.00382394,0.0446066,-0.122071,-0.240543,1,0.0918132,0.0111616,0.00873103,-0.0281357,-0.0818634,,,,,,,,,-0.509297,0.63542,-0.0598457,,0.0133739,0.654898,0.629616,0.622,-0.00855091,,0.00381184,0.0113353,,,0.00933122,-0.0154099,-0.0086722,0.00893482,0.01518,0.0104167,-0.00393018,0.0046766,0.0086722,-0.00893482,-0.0209059,-0.0038898,0.00421604,0.242161,-0.00381184,-0.0113353,-0.242161,-0.242161,-0.0862506,-0.347895,0.13173,0.0171756,-0.201867,0.648155,-0.240543,-0.583732,0.0792432,-0.927594,-0.831547,-0.629471,1,-0.660358,-0.0792432,0.927594,0.588741,0.425642,0.0652137,0.1219,-0.13173,-0.0171756,0.280503,-0.624913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105651,0.242161,0.378453,0.80139,-0.190678,,-0.000317319,0.242161,-0.250898,-0.869592,0.0920897,,0.0108988,-0.242161,0.178414,0.501034,-0.0775243,,0.000727531,0.242161,0.0323705,0.910732,0.16903,,-0.00845498,0.242161,0.106502,-0.501034,-0.200478,,-0.00421591,-0.242161,-0.404244,-0.910732,0.213498,0.000297257
current_month_pillar_minus,0.00802354,0.00724595,0.00745525,0.00507579,-0.0223013,-0.00215917,0.0212687,-0.0230876,-0.0120553,-0.204556,-0.0486111,0.0918132,1,-0.00276484,0.0215877,0.0297198,-0.00356145,,,,,,,,,-0.130911,0.159491,-0.0429095,,-0.00207994,0.158286,0.156092,0.169616,-0.00215917,,-0.00361973,-0.00166806,,,0.0236878,-0.02197,-0.0461487,-0.0538278,-0.000575935,0.00413452,-0.0220613,-0.00914312,0.0461487,0.0538278,-0.00292686,-0.0170329,-0.00370462,-0.0503124,0.00361973,0.00166806,0.0503124,0.0503124,-0.190138,-0.0178126,0.645134,-0.00254866,-0.00246263,0.429242,-0.0486111,-0.168935,0.162825,-0.0403133,-0.0186195,-0.125314,0.0918132,-0.165766,-0.162825,0.0403133,-0.0239696,0.138334,0.99346,0.457962,-0.645134,0.00254866,-0.098001,-0.439226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166146,-0.0503124,0.211819,-0.0185106,0.0182632,,-0.0162175,-0.0503124,-0.0132157,-0.0419994,0.0217354,,0.0190963,0.0503124,0.194787,-0.0251255,-0.0172006,,0.00978063,-0.0503124,-0.201832,0.0223801,0.166449,,-0.0154114,-0.0503124,0.00979737,0.0251255,-0.158171,,-0.0203706,0.0503124,-0.108898,-0.0223801,-0.0451594,0.0337908
current_wuxi_hour,-0.0319204,-0.0362049,-0.0262128,-0.0357398,-0.0299346,0.097096,-0.12071,-0.12075,0.296888,0.00377335,-0.00748247,0.0111616,-0.00276484,1,-0.121264,-0.000559649,-0.000768156,,,,,,,,,-0.00209769,0.00495206,0.0345054,,0.00491687,0.00519733,0.00765239,0.00760577,0.097096,,0.307467,0.9471,,,-0.122105,0.00639174,0.00126172,-0.00387431,-0.00150287,-0.000866929,-0.122313,0.00283999,-0.00126172,0.00387431,0.00843752,-0.00734416,0.299959,0.00767179,-0.307467,-0.9471,-0.00767179,-0.00767179,0.00385117,-0.00182252,-0.00445081,-0.00409293,0.00331885,0.000863077,-0.00748247,-0.00679179,0.00229395,-0.0103395,-0.0105563,-0.00881313,0.0111616,-0.00946115,-0.00229395,0.0103395,0.00986154,0.00824248,-0.00309832,0.00242812,0.00445081,0.00409293,0.000893242,-0.0014867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00533341,0.00767179,0.00620979,0.010511,-0.00482726,,0.00639545,0.00767179,-0.000345707,-0.0118313,0.000724298,,-0.00711225,-0.00767179,0.00174829,0.00984045,0.000714821,,-0.00391003,0.00767179,0.00492315,0.0111431,-0.00280577,,0.00568898,0.00767179,-0.0026058,-0.00984045,-0.00272038,,0.00604542,-0.00767179,-0.00527267,-0.0111431,0.00590153,-0.0344619
current_wuxi_day,-0.0634924,-0.0601182,-0.0650405,-0.0653731,-0.108741,-0.512266,0.992795,-0.155256,0.294669,-0.0147698,-0.00557635,0.00873103,0.0215877,-0.121264,1,0.000582096,-0.00586332,,,,,,,,,-0.00223023,-0.000272468,-0.00417052,,0.000150453,-0.00093624,-0.000606892,-0.00193337,-0.512266,,0.305921,-0.203315,,,0.995127,0.0244863,-0.659369,0.0340389,0.000263017,-0.0686377,-0.151797,-0.0360845,0.659369,-0.0340389,4.37173e-06,0.0530703,0.298426,0.00342802,-0.305921,0.203315,-0.00342802,-0.00342802,-0.010696,-0.039633,0.0198186,0.00234419,0.0217988,0.0147105,-0.00557635,-0.00905557,0.00573454,-0.00650521,-0.00601022,-0.00788988,0.00873103,-0.0101495,-0.00573454,0.00650521,0.00470397,0.00901557,0.018496,0.0166107,-0.0198186,-0.00234419,-0.00416028,-0.00496877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00271829,0.00342802,0.0125327,0.00538978,-0.00410286,,-0.00954961,0.00342802,0.00182587,-0.00764824,0.00719272,,-0.0144283,-0.00342802,0.00997293,0.00500641,-0.0112998,,0.0660192,0.00342802,0.000624065,0.00671981,-0.00593019,,-0.0244782,0.00342802,-0.00513479,-0.00500641,0.0157178,,-0.014473,-0.00342802,-0.0071863,-0.00671981,0.00545956,-0.06952
current_wuxi_month,0.0157864,0.0194826,0.021238,0.0214479,0.0851569,0.0146738,-0.000836178,-0.0373851,0.00616314,0.0318607,0.0449124,-0.0281357,0.0297198,-0.000559649,0.000582096,1,0.00791321,,,,,,,,,-0.0109785,-0.0615949,0.0748961,,-0.00624852,-0.0538029,-0.0550484,-0.0540652,0.0146738,,0.0105068,-0.0023204,,,0.00338868,-0.0458341,-0.0250299,0.0903275,-0.00542218,0.0692288,-0.0354652,-0.0336896,0.0250299,-0.0903275,0.061374,-0.0313797,0.0144506,-0.0483572,-0.0105068,0.0023204,0.0483572,0.0483572,0.0174449,0.137343,-0.0467328,-0.0438624,0.0459085,-0.0548213,0.0449124,-0.0624496,0.0333842,0.0650204,0.0820228,0.045633,-0.0281357,-0.0163953,-0.0333842,-0.0650204,-0.0869412,0.025996,0.0271553,0.0544375,0.0467328,0.0438624,-0.0138425,0.0257434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000662189,-0.0483572,-0.0768376,-0.0669251,-0.101213,,0.00905781,-0.0483572,0.061774,0.0662249,0.112992,,0.00511184,0.0483572,-0.0716394,-0.0690752,-0.167684,,-0.0175976,-0.0483572,-0.0759766,-0.0631317,-0.128623,,0.0166382,-0.0483572,0.0406749,0.0690752,0.190655,,0.00458801,0.0483572,0.095831,0.0631317,0.0815921,0.00731264
current_wuxi_year,-0.0207351,-0.0159493,-0.0217294,-0.0208913,0.0216919,0.000850921,-0.00548135,0.00420352,-0.112291,-0.0192197,0.796844,-0.0818634,-0.00356145,-0.000768156,-0.00586332,0.00791321,1,,,,,,,,,-0.669592,0.0440904,0.00317911,,0.00271939,0.0398353,0.0455421,0.0470571,0.000850921,,-0.0012661,-0.000537347,,,-0.00608945,0.00659612,0.00987889,0.00378816,-0.00470128,-0.00520686,0.00543211,-0.0109147,-0.00987889,-0.00378816,-0.000695097,0.000636553,-0.00140203,-0.66395,0.0012661,0.000537347,0.66395,0.66395,-0.0321762,-0.00823941,0.00914868,-0.0199315,-0.0985187,-0.0346223,0.796844,0.302193,-0.48715,-0.0112058,0.154481,0.428637,-0.0818634,0.559949,0.48715,0.0112058,-0.412195,-0.750678,-0.00882262,0.0893216,-0.00914868,0.0199315,-0.0449117,-0.144277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00340953,-0.66395,0.00354924,-0.147252,-0.147249,,-0.00019426,-0.66395,-0.0551984,0.327656,-0.0470535,,-0.00347874,0.66395,-0.0142995,-0.57054,-0.0366642,,-0.000228689,-0.66395,0.0640117,-0.116223,-0.0184333,,0.00199364,-0.66395,0.0290286,0.57054,-0.0349046,,0.00159062,0.66395,-0.0614577,0.116223,0.100927,-0.0332874
base_year_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,0.0200423,0.0145072,0.0147032,0.0130011,0.0695465,0.00451307,-0.00239882,-0.00282618,0.0815544,-0.00807594,-0.534186,-0.509297,-0.130911,-0.00209769,-0.00223023,-0.0109785,-0.669592,,,,,,,,,1,-0.636168,-0.0100778,,-0.00742612,-0.616602,-0.635575,-0.628235,0.00451307,,-0.00497941,-0.000972461,,,-0.00305404,0.00874761,0.000854962,-0.00390984,-0.0132304,-0.00837822,-0.00322402,-0.00148082,-0.000854962,0.00390984,0.0183901,0.0205822,-0.00515938,0.518658,0.00497941,0.000972461,-0.518658,-0.518658,-0.0268872,0.187962,-0.0513453,-0.00869831,0.146666,-0.393649,-0.534186,0.265028,0.181674,0.467692,0.244367,0.0447144,-0.509297,0.0453856,-0.181674,-0.467692,0.140105,0.251777,-0.112134,-0.158967,0.0513453,0.00869831,-0.112507,0.496325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00280849,0.518658,-0.176856,-0.213604,0.182994,,-0.00254158,0.518658,0.114205,0.156058,-0.0335195,,-0.00651141,-0.518658,-0.103428,0.302204,0.069175,,0.00677356,0.518658,0.053909,-0.33775,-0.10983,,0.00452695,0.518658,-0.0879042,-0.302204,0.153585,,-0.0038008,-0.518658,0.190197,0.33775,-0.149786,0.0234495
month,-0.00575948,-0.00536459,0.00324269,0.00201203,-0.0802422,-0.00457363,0.000642755,0.00798131,0.0235211,0.0448192,-0.154383,0.63542,0.159491,0.00495206,-0.000272468,-0.0615949,0.0440904,,,,,,,,,-0.636168,1,0.00991249,,0.0100511,0.976922,0.997,0.980591,-0.00457363,,0.00745217,0.00307178,,,0.000560006,-0.00235295,0.000897088,-0.0064543,0.00488012,0.00451901,0.00726287,0.0128903,-0.000897088,0.0064543,-0.0207137,-0.0238102,0.00745648,0.0968174,-0.00745217,-0.00307178,-0.0968174,-0.0968174,0.069834,-0.173001,0.0481974,0.0296807,-0.320541,0.494806,-0.154383,-0.180524,-0.00564434,-0.687658,-0.644872,-0.482972,0.63542,-0.312853,0.00564434,0.687658,0.456749,0.109088,0.142677,0.181296,-0.0481974,-0.0296807,0.234274,-0.499961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00551826,0.0968174,0.192913,0.54821,-0.0673508,,0.00168219,0.0968174,-0.131629,-0.602058,0.100448,,0.00202002,-0.0968174,0.111432,0.327204,0.0134735,,-0.0102309,0.0968174,-0.0695532,0.632609,0.142936,,-0.000431693,0.0968174,0.137601,-0.327204,-0.233147,,0.00812342,-0.0968174,-0.241052,-0.632609,0.113447,-0.00718376
day,-0.00378065,-0.00466427,0.000445836,-0.00495175,-0.0632167,0.00581713,-0.00199115,0.0136784,0.0371018,0.0484293,0.0248854,-0.0598457,-0.0429095,0.0345054,-0.00417052,0.0748961,0.00317911,,,,,,,,,-0.0100778,0.00991249,1,,-0.00494551,0.0104035,0.0870231,0.068748,0.00581713,,0.0384241,0.0230827,,,-0.0044707,0.0172941,0.0154141,0.0316159,-0.000815611,-0.00543487,0.0133661,0.00248474,-0.0154141,-0.0316159,0.0208014,-0.00189277,0.0376578,-5.77733e-05,-0.0384241,-0.0230827,5.77733e-05,5.77733e-05,0.0403306,0.0860311,-0.0869053,0.0947545,-0.0936338,-0.105486,0.0248854,0.0561963,-0.0406753,0.0480918,0.041037,0.0576949,-0.0598457,0.0626306,0.0406753,-0.0480918,-0.022453,-0.046712,-0.0386487,-0.0582402,0.0869053,-0.0947545,0.065838,0.0813033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0449448,-5.77733e-05,-0.078147,-0.0289846,0.0214816,,0.0373344,-5.77733e-05,0.0238881,0.0466067,-0.00786859,,-0.0460037,5.77733e-05,-0.0998646,-0.017331,0.0614461,,-0.0352244,-5.77733e-05,0.0412703,-0.0427138,-0.0302484,,0.0405387,-5.77733e-05,0.05417,0.017331,-0.0493239,,0.0402236,5.77733e-05,0.0227817,0.0427138,0.0146555,-0.0320197
hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dayofweek,0.0553869,0.057963,0.0544982,0.0558082,0.00692503,0.00736573,0.00100194,-0.00561275,0.00181472,0.000344728,-0.0121093,0.0133739,-0.00207994,0.00491687,0.000150453,-0.00624852,0.00271939,,,,,,,,,-0.00742612,0.0100511,-0.00494551,,1,0.000735973,0.00957531,0.00592362,0.00736573,,0.00127282,0.00392071,,,0.000302287,0.00628547,-0.00244423,0.00750538,0.00347734,0.0020059,-0.00575323,0.00175945,0.00244423,-0.00750538,0.00567731,-0.00663729,0.000613814,0.00724247,-0.00127282,-0.00392071,-0.00724247,-0.00724247,-0.000302971,0.00206463,0.00127077,0.00210614,-0.00244025,0.000850815,-0.0121093,-0.00549576,0.00649674,-0.0142833,-0.0153518,-0.0163846,0.0133739,-0.0120578,-0.00649674,0.0142833,0.0136577,0.00920528,-0.00313386,-0.0174374,-0.00127077,-0.00210614,0.00973473,-0.0011399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00604194,0.00724247,0.013966,0.0116948,-0.0156244,,0.0108173,0.00724247,-0.000979082,-0.0156369,0.00358977,,-0.00830888,-0.00724247,-0.00866489,0.0117909,-0.008857,,-0.0120804,0.00724247,0.00971026,0.0136754,-0.00844292,,0.0113286,0.00724247,0.0100156,-0.0117909,0.00433374,,0.00755353,-0.00724247,-0.0169239,-0.0136754,0.0100775,0.00433645
quarter,-0.00320742,-0.0018784,0.00626432,0.00639657,-0.0586092,-0.00583828,-0.000172686,0.0086874,0.0243451,0.0492741,-0.150936,0.654898,0.158286,0.00519733,-0.00093624,-0.0538029,0.0398353,,,,,,,,,-0.616602,0.976922,0.0104035,,0.000735973,1,0.974255,0.960276,-0.00583828,,0.00594268,0.00399836,,,-9.39208e-05,-0.00417036,0.00200821,-0.00685562,0.00994571,0.00811051,0.0074519,0.0173546,-0.00200821,0.00685562,-0.0226851,-0.0278282,0.0060956,0.109779,-0.00594268,-0.00399836,-0.109779,-0.109779,0.0715849,-0.135448,0.0494956,0.0319525,-0.33877,0.506979,-0.150936,-0.184818,-0.0242368,-0.707228,-0.6623,-0.480262,0.654898,-0.314376,0.0242368,0.707228,0.472042,0.108197,0.13985,0.181414,-0.0494956,-0.0319525,0.24489,-0.51493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00380465,0.109779,0.175202,0.573266,-0.0661449,,0.00460193,0.109779,-0.168644,-0.619914,0.0990626,,0.00311368,-0.109779,0.119603,0.342504,0.0251259,,-0.0121564,0.109779,-0.102334,0.655343,0.133357,,-0.00130462,0.109779,0.121831,-0.342504,-0.23438,,0.00880967,-0.109779,-0.244012,-0.655343,0.121699,-0.00256907
dayofyear,-0.00586068,-0.00552028,0.00338544,0.00175163,-0.0847909,-0.00412369,0.000475868,0.00898118,0.0263313,0.0478669,-0.150269,0.629616,0.156092,0.00765239,-0.000606892,-0.0550484,0.0455421,,,,,,,,,-0.635575,0.997,0.0870231,,0.00957531,0.974255,1,0.982196,-0.00412369,,0.0103631,0.00491315,,,0.000199285,-0.000984672,0.00209681,-0.00397871,0.00484017,0.00417514,0.00823887,0.0130568,-0.00209681,0.00397871,-0.0189665,-0.0240141,0.0103123,0.0967923,-0.0103631,-0.00491315,-0.0967923,-0.0967923,0.072214,-0.166084,0.0417455,0.0367548,-0.326219,0.48713,-0.150269,-0.174242,-0.0119668,-0.683175,-0.640822,-0.475504,0.629616,-0.305196,0.0119668,0.683175,0.454412,0.102943,0.139449,0.177704,-0.0417455,-0.0367548,0.23687,-0.49382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00892301,0.0967923,0.186778,0.546125,-0.0656374,,0.00458802,0.0967923,-0.130084,-0.59727,0.0992664,,-0.00153527,-0.0967923,0.104197,0.325359,0.0166238,,-0.0129581,0.0967923,-0.0679077,0.628831,0.141178,,0.00271597,0.0967923,0.141668,-0.325359,-0.235036,,0.0111921,-0.0967923,-0.238665,-0.628831,0.113401,-0.009591
weekofyear,0.00132246,0.00274484,0.00996803,0.00858905,-0.0662559,-0.000319106,-0.00247065,-0.00339995,0.0140953,0.0320674,-0.151586,0.622,0.169616,0.00760577,-0.00193337,-0.0540652,0.0470571,,,,,,,,,-0.628235,0.980591,0.068748,,0.00592362,0.960276,0.982196,1,-0.000319106,,-0.00173891,0.00881406,,,-0.0017845,-0.00914426,-0.00243803,0.0101401,-0.00614999,0.0149126,-0.00325588,0.00170104,0.00243803,-0.0101401,-0.00414586,-0.0277882,-0.00147337,0.0930726,0.00173891,-0.00881406,-0.0930726,-0.0930726,0.0559092,-0.158281,0.0572887,0.0417774,-0.34061,0.486804,-0.151586,-0.178704,-0.00245406,-0.672407,-0.630273,-0.474299,0.622,-0.308163,0.00245406,0.672407,0.445601,0.108445,0.154303,0.174182,-0.0572887,-0.0417774,0.249366,-0.501148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00242059,0.0930726,0.184886,0.534783,-0.0475226,,-0.00696414,0.0930726,-0.143765,-0.588623,0.087469,,0.00339938,-0.0930726,0.110042,0.318768,0.0314774,,-0.00144831,0.0930726,-0.0764041,0.618076,0.155748,,0.00259515,0.0930726,0.141806,-0.318768,-0.251749,,-0.00511308,-0.0930726,-0.242361,-0.618076,0.10138,-0.0030588
