,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_year_pillar,-0.411794,-0.412653,-0.410958,-0.411944,-0.0013103,0.00490327,0.021483,0.00555386,0.00238788,0.0290031,1,-0.300659,-0.103491,0.00341881,0.0148307,0.0200242,0.761777,,,,,,,,,-0.489057,-0.164533,0.0294529,0.0136415,-0.0242181,-0.159567,-0.160925,-0.160674,0.0036122,0.0169352,-0.00610739,-0.00217031,-0.0159438,-0.0228048,0.0248428,-0.0378098,-0.00059205,0.0185976,0.0264627,0.0412094,0.00365554,0.0271687,0.00059205,-0.0185976,-0.0249872,-0.039718,-0.00609603,0.0986706,0.00610739,0.00217031,0.00581142,-0.116744,0.00318911,0.151586,-0.0685339,-0.00518183,0.123666,-0.136706,1,0.161456,-0.511446,0.345833,0.547443,0.747513,-0.300659,0.607988,0.511446,-0.345833,-0.736382,-0.711483,-0.10297,0.000460554,0.0685339,0.00518183,-0.235694,0.0610538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0138822,0.027209,0.083808,-0.192156,-0.40316,-0.0664484,0.00931988,-0.0253672,-0.0713823,0.0984795,0.63879,-0.100906,-0.016814,0.0386366,0.0758192,-0.0829236,-0.778318,-0.0761342,0.0082748,-0.00595458,0.141595,-0.12846,-0.415322,0.00208828,0.00554124,-0.023222,-0.1613,-0.0243268,0.778318,0.104336,0.00734492,-0.0117128,-0.0641518,0.238714,0.415322,-0.0353609,-0.411878
current_year_pillar_minus,-0.245364,-0.245426,-0.245782,-0.245921,-0.0379712,-0.0067864,-0.0229812,-0.0138079,0.00284918,-0.174026,-0.300659,1,0.118903,-0.00482278,-0.0200599,-0.0169727,-0.204025,,,,,,,,,-0.486467,0.60847,-0.0496092,-0.0186913,0.0666661,0.636824,0.604458,0.596938,-0.0048147,-0.0245996,0.0054887,0.0011392,0.023867,0.0291995,-0.0269129,0.039462,0.00977174,-0.0113405,-0.0147281,-0.0354861,-0.0126628,-0.0184321,-0.00977174,0.0113405,0.0271696,0.0325839,0.00442032,-0.0202221,-0.0054887,-0.0011392,-0.00891488,0.0160345,-0.137969,-0.342225,0.160627,0.0153143,-0.183491,0.655803,-0.300659,-0.636567,0.163091,-0.926115,-0.824683,-0.649418,1,-0.72118,-0.163091,0.926115,0.585399,0.519641,0.0980545,0.128981,-0.160627,-0.0153143,0.319947,-0.657598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018354,-0.0360637,-0.0399557,0.402776,0.793427,-0.171392,-0.011537,0.0297565,0.0232266,-0.266649,-0.87122,0.138361,0.0228581,-0.0415065,-0.0328847,0.222906,0.512322,-0.0712969,-0.0107158,-0.0150407,-0.0437533,-0.000176674,0.908982,0.166432,-0.0080034,0.0289854,0.0547061,0.0842675,-0.512322,-0.213217,-0.00871412,0.0244219,0.0264794,-0.42155,-0.908982,0.207199,-0.246534
current_month_pillar_minus,0.0408251,0.0416638,0.0402003,0.0413835,-0.0471747,0.00531072,-0.0136989,-0.00449838,-0.00474012,-0.0855389,-0.103491,0.118903,1,0.00690851,-0.015879,0.0134441,-0.0607975,,,,,,,,,-0.106828,0.165641,-0.0707555,-0.00934025,0.0386403,0.167465,0.160232,0.174077,0.00659,-0.0159497,-0.00434818,-0.0041142,0.0142323,0.0233418,-0.0134527,-0.00358092,-0.00402142,0.0485752,0.0168774,0.000248908,-0.0066361,0.0265855,0.00402142,-0.0485752,-0.025537,-0.029122,-0.00615042,0.0144295,0.00434818,0.0041142,0.00521967,-0.0275782,-0.0713105,-0.0376028,0.607398,-0.0378858,0.0710981,0.43359,-0.103491,-0.22045,0.215678,-0.0500509,-0.0321705,-0.158673,0.118903,-0.227105,-0.215678,0.0500509,-0.000945647,0.21598,0.993003,0.486278,-0.607398,0.0378858,-0.153004,-0.400014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0141567,0.0123187,-0.0049779,0.208353,-0.00334052,0.0306946,-0.00690295,-0.00662272,0.00225974,0.0780411,-0.0729001,0.0607034,0.0153712,0.0286641,-0.00350348,0.191513,0.0114981,-0.0312044,-0.00861233,-0.00759952,0.00887575,-0.261393,0.0406027,0.0881437,-0.00410389,-0.021433,-0.0067454,0.0279124,-0.0114981,-0.0917923,-0.00709455,-0.000322705,0.0050224,-0.0727023,-0.0406027,-0.0558824,0.0411463
current_wuxi_hour,0.00047602,0.000231473,-0.000576881,-0.000833687,-0.00152101,0.981761,0.087137,0.0756211,-0.141289,-0.00620903,0.00341881,-0.00482278,0.00690851,1,0.0851049,0.00723965,0.00532547,,,,,,,,,-0.00129034,-0.00203932,0.00747457,0.00791733,-0.00854004,-0.00230754,-0.00145832,-0.000360067,0.97726,0.0945315,-0.680288,0.0502747,-0.0531453,-0.0422513,0.0858032,0.0164354,-0.00501215,0.0055376,-0.00855558,-0.00922321,0.0760079,-0.000455388,0.00501215,-0.0055376,0.0164704,0.0238745,-0.147673,0.0200447,0.680288,-0.0502747,0.0470598,0.033906,-0.0058921,-0.00180823,0.00664587,-0.00558458,0.00277366,-0.000517697,0.00341881,0.0030827,-0.000884211,0.00445728,0.00453967,0.00346882,-0.00482278,0.00413881,0.000884211,-0.00445728,-0.00438129,-0.00391489,0.00743555,0.00147332,-0.00664587,0.00558458,-0.0050577,0.000479132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0198014,-0.00261685,0.00729704,-0.000307442,-0.00479635,-0.00130396,-0.00289941,-0.00787563,0.0482744,-0.00157683,0.0051591,-0.00583904,-0.005134,0.001327,-0.00263803,1.83396e-05,-0.00453661,-0.00108886,-0.00431152,0.00258415,-0.0494215,0.00170271,-0.00494826,0.00395412,-0.0080572,-0.00565715,0.0198156,-0.000817216,0.00453661,-0.00062496,0.00388273,-0.00117158,0.0191979,0.00163753,0.00494826,-0.000779999,0.000817076
current_wuxi_day,-0.0086384,-0.00850966,-0.00858364,-0.00853513,-0.00132019,0.0830634,0.74096,0.0882121,0.0352709,-0.00630041,0.0148307,-0.0200599,-0.015879,0.0851049,1,-0.00150655,0.0183452,,,,,,,,,-0.00404366,-0.0014389,0.0082282,-0.00275805,-0.0261475,-0.00308751,-0.000821479,-0.00848353,0.0830656,0.00377148,-0.0575944,0.0700903,-0.00329033,-0.00522177,0.739826,0.031299,-0.368392,0.0242966,-0.0126769,-0.0473749,0.091148,-0.013836,0.368392,-0.0242966,0.00186475,0.0764399,0.0354552,-0.00157753,0.0575944,-0.0700903,0.00808811,0.0042834,-0.00948482,0.0337678,0.000123548,0.0287589,-0.0246698,-0.0121503,0.0148307,0.0108009,-0.0031554,0.0196384,0.0203386,0.0154698,-0.0200599,0.0162895,0.0031554,-0.0196384,-0.0195677,-0.0149154,-0.013738,-0.0482993,-0.000123548,-0.0287589,0.0237391,0.0211173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00714684,-0.0143789,0.00244947,-0.0172955,-0.0206261,0.0237746,-0.000501311,-0.0238365,0.00236154,-0.0184127,0.0222722,-0.0326863,-0.00391394,0.00163662,0.00395823,-0.0172027,-0.0195334,0.0303344,-0.00164469,0.0240104,-0.00228391,0.00598899,-0.0213264,0.0247848,0.00204201,-0.0229779,-0.00377671,0.0065051,0.0195334,-0.0331314,0.00488952,0.00477115,0.00484731,0.00611037,0.0213264,-0.0182275,-0.00790671
current_wuxi_month,0.00498603,0.00424426,0.00507613,0.00465402,0.00575309,0.00734759,-0.010402,-0.00205886,-0.00919433,0.0476746,0.0200242,-0.0169727,0.0134441,0.00723965,-0.00150655,1,-0.0142593,,,,,,,,,0.0180136,-0.0467987,0.0535087,0.0112286,-0.0460643,-0.0325956,-0.0418069,-0.0407178,0.0062422,0.0118895,-0.00209867,0.00178371,-0.0150954,-0.00682985,-0.00625372,-0.0438572,0.00464412,-0.0194038,0.036618,-0.0150502,0.00108897,-0.0310731,-0.00464412,0.0194038,-0.0150666,0.0123405,-0.00952839,0.000319311,0.00209867,-0.00178371,0.00557441,0.00804025,0.0344256,0.182533,-0.0631146,-0.0329308,0.0120822,-0.0310227,0.0200242,-0.0224378,-0.00910059,0.0355773,0.0399463,0.0420766,-0.0169727,0.00228217,0.00910059,-0.0355773,-0.0299095,0.0124084,0.00515643,0.0820081,0.0631146,0.0329308,-0.00418208,0.00111697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0070444,-0.00836886,-0.0047207,-0.110675,-0.0170179,-0.0891101,0.00367279,-0.016802,0.00650392,0.0716506,0.0279795,0.146647,-0.0112498,0.018453,-0.00245984,-0.0681718,-0.0133645,-0.182442,0.000779697,0.00942112,-0.0119313,-0.144422,-0.0246503,-0.142245,0.00719638,-0.0200433,0.0052601,0.0605276,0.0133645,0.212168,0.00157593,0.0165834,0.00769501,0.133374,0.0246503,0.0757472,0.00320453
current_wuxi_year,-0.454317,-0.456123,-0.452975,-0.454821,0.0170184,0.00605629,0.0240668,0.0146723,0.00137478,0.0879732,0.761777,-0.204025,-0.0607975,0.00532547,0.0183452,-0.0142593,1,,,,,,,,,-0.598817,0.000569761,0.015494,0.00712113,0.00889286,-0.00816637,0.00209229,0.00692885,0.0052659,0.0100081,-0.00830049,-0.00296507,-0.00887737,-0.0127564,0.0276545,-0.0355714,-0.00816204,0.0167453,-0.00736451,0.0582576,0.0124559,0.0286006,0.00816204,-0.0167453,-0.00794273,-0.0381623,-0.00699503,0.0964271,0.00830049,0.00296507,0.00533929,-0.118931,0.057178,0.0904397,-0.0243048,0.0198382,-0.148359,-0.184815,0.761777,0.29723,-0.397715,0.131949,0.276624,0.43085,-0.204025,0.543814,0.397715,-0.131949,-0.48783,-0.709792,-0.0496297,-0.0269638,0.0243048,-0.0198382,0.0326544,0.0020025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00712845,0.0339693,0.0763688,-0.128952,-0.282954,-0.101105,0.00334272,-0.0308431,-0.0666297,-0.0341566,0.426995,-0.0136544,-0.00761888,0.0278408,0.0688307,-0.0606598,-0.616809,0.00974964,0.00544268,-0.00255061,0.135481,0.0797054,-0.254426,-0.0616659,0.0011101,-0.000528409,-0.151538,-0.00290716,0.616809,-0.036597,0.00335579,-0.0307622,-0.059813,0.0520036,0.254426,0.106225,-0.455113
base_year_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_minus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,0.508792,0.509722,0.50819,0.509131,0.0113053,-0.000697372,-0.0076632,-0.0090822,-0.00141057,-0.0617723,-0.489057,-0.486467,-0.106828,-0.00129034,-0.00404366,0.0180136,-0.598817,,,,,,,,,1,-0.6599,-0.0122701,0.00513142,-0.0315207,-0.645194,-0.660052,-0.654005,-0.0012625,0.00696868,0.00610106,0.00204664,-0.00739221,-0.0081533,-0.00826949,0.0068638,-0.00400274,-0.013146,-0.00429495,-0.0170954,-0.00762804,-0.0187231,0.00400274,0.013146,0.0242638,0.0131732,0.00629725,-0.0868566,-0.00610106,-0.00204664,0.000948865,0.112005,-0.0706144,0.119246,-0.0428551,-0.0562725,0.199814,-0.354205,-0.489057,0.317133,0.0913461,0.429815,0.206716,0.075215,-0.486467,0.108786,-0.0913461,-0.429815,0.164694,0.170279,-0.0981073,-0.0910859,0.0428551,0.0562725,-0.215072,0.46614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00520312,-0.00916074,-0.0498536,-0.119302,-0.167556,0.139742,0.0033792,0.00712584,0.0522487,0.133754,0.13679,-0.0936484,-0.00735961,-0.0086568,-0.0479579,-0.113293,0.307363,0.0437605,0.00332148,0.004306,-0.108646,0.0857495,-0.299729,-0.10025,0.00315725,0.0024061,0.118616,-0.0635171,-0.307363,0.171943,0.00205298,0.00561156,0.041976,0.1416,0.299729,-0.147751,0.509388
month,-0.256755,-0.256464,-0.256895,-0.256599,-0.00272875,-0.00618393,3.01699e-05,0.00419168,-0.000211363,0.0564938,-0.164533,0.60847,0.165641,-0.00203932,-0.0014389,-0.0467987,0.000569761,,,,,,,,,-0.6599,1,-0.0137359,-0.0374907,0.0235258,0.975844,0.996999,0.980537,-0.00280092,-0.0415416,-0.00117764,0.00100299,0.0460897,0.046956,-0.000873503,0.0114161,-0.0044127,0.00806628,-0.00936671,-0.000929076,0.00301683,0.0118381,0.0044127,-0.00806628,-0.024307,0.00674822,-0.00266326,0.0246081,0.00117764,-0.00100299,-0.0100199,-0.046617,0.0780277,-0.106885,0.0565725,0.0666331,-0.345457,0.48216,-0.164533,-0.201341,0.0529299,-0.665353,-0.614399,-0.482759,0.60847,-0.330216,-0.0529299,0.665353,0.418474,0.136557,0.154876,0.156675,-0.0565725,-0.0666331,0.30107,-0.495112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0294166,7.63281e-05,-0.0217903,0.189214,0.504543,-0.00671145,-0.0177901,0.00165515,0.00295862,-0.130878,-0.567634,0.0930904,0.0418406,-0.00376057,-0.0161993,0.116508,0.290425,0.0658988,-0.0208259,0.00264682,0.00649162,-0.1093,0.598475,0.144805,-0.0165496,0.00168189,0.00398896,0.146957,-0.290425,-0.277481,-0.0104251,-0.00313139,0.00883079,-0.239119,-0.598475,0.0693641,-0.256358
day,-0.0186803,-0.020185,-0.0173972,-0.0188216,-0.0014508,0.00697936,0.000591233,0.00863799,-0.00311362,0.0725595,0.0294529,-0.0496092,-0.0707555,0.00747457,0.0082282,0.0535087,0.015494,,,,,,,,,-0.0122701,-0.0137359,1,1.66809e-05,0.0145643,-0.0047133,0.0634917,0.0445271,0.00793709,-0.0103232,-0.0120897,-0.00179742,0.00860649,0.010003,-0.00400982,0.0490775,0.0179265,-0.0419433,-0.0440004,-0.0384614,0.012065,-0.0336029,-0.0179265,0.0419433,0.0506105,0.0263452,-0.00366755,0.00384263,0.0120897,0.00179742,-0.000255145,-0.0090376,0.0684262,0.0809981,-0.122931,0.0981227,-0.0842444,-0.114052,0.0294529,0.0590029,-0.0628061,0.0366939,0.029619,0.0634747,-0.0496092,0.0674473,0.0628061,-0.0366939,-0.00989238,-0.0535955,-0.0681373,-0.0649443,0.122931,-0.0981227,0.0634567,0.081224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00679984,-0.00436367,-0.00624089,-0.068979,-0.00984502,0.0443308,-0.00307278,-0.0069362,0.00123002,0.0295269,0.0351898,-0.00660462,0.0070295,-0.0170485,-0.00370661,-0.0754324,-0.00433667,0.083431,-0.00240071,0.0155335,0.00015302,0.00124716,-0.0275394,-0.0470642,-0.00227539,0.00726925,0.000927083,0.0475827,0.00433667,-0.0512172,-0.0033408,-0.013779,0.00476559,0.0117165,0.0275394,-0.0134075,-0.01788
hour,0.0956538,0.0937972,0.0967481,0.0949443,0.00231465,0.022791,0.000443604,0.00822156,0.059493,0.0112916,0.0136415,-0.0186913,-0.00934025,0.00791733,-0.00275805,0.0112286,0.00712113,,,,,,,,,0.00513142,-0.0374907,1.66809e-05,1,-0.172668,-0.0403919,-0.0375617,-0.0345314,-0.00980851,0.2716,0.00107165,0.00110976,-0.628239,0.272128,-0.000210525,0.00584055,0.00699287,0.00461203,0.00325707,-0.00863221,0.00795256,0.00337277,-0.00699287,-0.00461203,-0.00600262,0.0117285,0.0195756,0.220391,-0.00107165,-0.00110976,0.508435,-0.193869,0.0102087,0.0276449,-0.0123973,-0.0124371,0.0162642,-0.0325994,0.0136415,-0.0108733,0.017367,0.0279062,0.0315715,0.0110916,-0.0186913,-0.00018285,-0.017367,-0.0279062,-0.0329591,0.00271248,-0.00901032,0.00729366,0.0123973,0.0124371,-0.000717977,0.0295184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.286999,-0.00322457,-0.0285817,-0.00179397,-0.0329199,0.00538886,0.4461,0.00172377,0.214711,0.0279529,0.0285542,0.00177714,-0.558552,-0.00061735,0.0971505,-0.0120667,-0.0295439,0.00745173,-0.482978,0.00147265,-0.1774,0.00687697,-0.0301076,-0.0229098,0.591202,-0.00299722,-0.23606,-0.000672453,0.0295439,0.0021251,0.183966,0.00305215,0.26225,0.0123587,0.0301076,-0.000687898,0.0965388
dayofweek,-0.0527406,-0.0531344,-0.0518253,-0.0522975,-0.0301245,-0.0117512,-0.026978,-0.0219488,-0.00276351,-0.0496199,-0.0242181,0.0666661,0.0386403,-0.00854004,-0.0261475,-0.0460643,0.00889286,,,,,,,,,-0.0315207,0.0235258,0.0145643,-0.172668,1,0.0260932,0.0246324,0.0259936,-0.00101386,-0.120502,0.00937085,0.00122014,0.125924,0.0944118,-0.0283133,0.012896,-0.00257275,-0.00929947,-0.0243859,-0.00666333,-0.0241291,0.0128833,0.00257275,0.00929947,0.0369255,-0.00976014,9.69469e-05,0.00810067,-0.00937085,-0.00122014,-0.0860733,-0.0975629,-0.0445326,-0.0560377,0.0250705,-0.0319905,0.0236451,0.0328054,-0.0242181,-0.041227,0.0205857,-0.0635962,-0.057346,-0.0533418,0.0666661,-0.051229,-0.0205857,0.0635962,0.0388295,0.0350578,0.0334229,0.0385289,-0.0250705,0.0319905,-0.00950169,-0.0575024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123542,-0.0249838,-0.0338193,0.0565686,0.0484936,-0.0340405,-0.117141,0.00913443,-0.0387227,-0.00386601,-0.0587066,0.0174073,0.146561,-0.0244925,-0.0474822,0.00727037,0.0309296,-0.0335988,0.0523934,-0.00209542,0.0837243,0.031985,0.0591739,0.0146141,-0.100088,0.0198041,0.0232855,0.011421,-0.0309296,0.00163519,-0.0876272,0.0161962,-0.0202788,-0.0523761,-0.0591739,0.0259928,-0.0483281
quarter,-0.302482,-0.301786,-0.303086,-0.302449,-0.00839733,-0.00665327,-0.00111942,-0.00121603,0.000986893,0.0546544,-0.159567,0.636824,0.167465,-0.00230754,-0.00308751,-0.0325956,-0.00816637,,,,,,,,,-0.645194,0.975844,-0.0047133,-0.0403919,0.0260932,1,0.973771,0.959328,-0.00275754,-0.0478814,-0.000668058,0.00281409,0.052615,0.0544021,-0.00288443,0.020233,-0.00468758,0.00244583,-0.0103957,-0.00975144,-0.00189387,0.00651459,0.00468758,-0.00244583,-0.0175701,0.0109399,-0.00182196,0.0281097,0.000668058,-0.00281409,-0.0107287,-0.0540037,0.073251,-0.0663106,0.0598429,0.063455,-0.358471,0.494191,-0.159567,-0.215706,0.0371504,-0.691343,-0.63546,-0.483839,0.636824,-0.339479,-0.0371504,0.691343,0.433596,0.141229,0.154739,0.166532,-0.0598429,-0.063455,0.311043,-0.517277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336506,-0.00174999,-0.0246803,0.171331,0.5338,-0.0109073,-0.0202033,0.00476896,0.00339188,-0.165012,-0.58997,0.104997,0.0476926,-0.00948559,-0.0182941,0.124323,0.305352,0.065012,-0.0243909,0.00380519,0.0076817,-0.148891,0.627049,0.130195,-0.0185376,0.004318,0.00411422,0.132461,-0.305352,-0.268571,-0.0119724,-0.00270684,0.00998838,-0.24057,-0.627049,0.0822224,-0.302753
